,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
4853,3309552.5615388877,41199784.880166456,427499147.3564568,1643801632.867978,2778042206.2193108,3621354507.8842306,4310783665.284241,4822843787.011732,5134179665.919289,5829958615.810359,4426934222.736339,2294209871.034646,1233575862.1692078,343359811.48198706,180725337.77674082,5808114808.644682,11285875637.640776,8786895636.107246,4737598464.851221,1915471143.6950846,0.0
6184,5622167222.967984,6188925009.528434,11413904660.761742,28876897328.92853,40484483509.74387,51880970225.07188,64027920007.47468,75086239824.36623,84429791161.73425,102262731420.43279,85685500040.04088,61944712577.16399,36077331530.81038,247544463710.77747,254752242148.1961,6129617547164.683,5398955492390.201,2767692027243.3525,1243035058066.073,447633243752.5555,0.0
10297,1235008049.962568,1616128632.4704382,3339719350.1207848,8499157445.733715,10945131419.275278,12635178353.5115,13853114182.569668,14846010619.708185,15117259306.996206,15915032642.267944,11851525450.199215,6443961700.874127,3398431231.367527,6044172034.293736,4933875497.572014,131061810391.97258,220431879093.31525,161118095651.037,84396950446.29147,33502606556.85684,0.0
12576,359653489.1091003,676349442.607452,2291492478.4803886,7126267127.326238,9807422637.623392,11770482546.687782,13301783608.77441,14525226761.583717,15053830579.305548,16274692231.185482,12318935613.14205,6593382631.61417,3505179696.19652,3360810301.636688,2530744601.9544234,86952948661.73413,162320951946.8837,124298244610.87161,66503218658.33962,26758578243.16922,0.0
14038,255953494.57821932,369758969.77620924,1052606662.690542,3009167741.331792,4262437553.925489,5154831463.548255,5806164944.6342125,6294822238.467544,6537898524.012584,7060751627.812226,5260517980.302783,2768675310.376041,1470293239.1491802,1457730791.2102067,1115438851.3704212,29349521520.750626,53683739974.8069,40906057412.146706,21827619325.084145,8768207812.861956,0.0
11310,1355535840.7481494,1637620159.2953353,3402635395.513234,8787613418.434797,12039640680.20835,14582641006.594627,16718122048.32102,18350793801.10708,19061415434.536434,21083919422.489918,16077721261.249342,9114316400.179552,4874334373.775316,12827819795.926867,10769453121.227013,298977501715.7388,448875809505.49133,306659924059.74316,155598857690.01166,60479046909.2,0.0
3062,62453045.20920708,158514197.1648385,733041788.2488335,2398613181.0700474,3530472845.7001004,4301816728.452027,4833580591.256838,5236611630.9986,5466528960.264205,5856875996.50007,4344306133.687198,2240487020.893641,1181168172.666321,396863843.76635665,231084936.30431932,6393348653.057908,12233251653.129715,9490699253.157688,5109321997.5,2064225825.1692498,0.0
1569,2329074628.1427956,2795369082.4551616,5930703796.682491,15214967221.63287,20270498078.726067,25632354437.680546,31350973361.830666,35893392482.84562,37929875717.79342,43942348227.46603,35695459355.59472,24940631664.23467,14186021439.599401,99703470846.26549,94963649127.83696,2507061099091.9756,2589650318587.3013,1405968445377.856,638621153032.8511,230335904226.39368,0.0
5946,1713674706.4300568,2346042177.1790314,6107885567.812392,15872002957.293573,20136404396.844055,22760339628.41049,25914574180.023705,27913752911.646275,28303005764.99326,30308180350.515617,24004606998.063778,23138854514.517216,13066167441.270895,181829051305.42865,196987967763.47168,3023844587813.3286,2305233769470.278,1050946874100.0017,442232895056.804,151905300671.37265,0.0
10543,6671144851.378768,6097467754.443398,9982878537.386871,21908050152.723705,29187860390.424316,34180731066.876804,38893015940.93109,41172484519.60049,43050577919.18898,45470450515.05594,36251139726.55278,49974263176.38703,27922516790.781963,561022099228.4769,689947774844.717,5931964357760.688,4099957810092.473,1773079586954.1528,728837768318.514,246543042114.1109,0.0
10215,1512118057.1323614,1600339660.7737892,2510561296.5808825,5902664427.36506,7784858717.058645,9155647858.527922,10150297969.783339,10916039968.644327,11258911741.225775,12046515959.748396,8969393290.52886,4914128881.464643,2576104882.556646,5582502957.601005,4782842871.619764,112417163537.66261,184439578398.9901,134206389195.92665,70234254349.46074,27884780250.91856,0.0
9719,2260523876.8968763,2791353763.748882,6451944269.632208,17126400636.8843,24027608136.323463,29963260336.622997,35749924631.34676,40058133442.500725,42276974686.676674,48031443965.1951,37473858762.23125,22592845185.70929,12526034624.436924,48718389177.81735,44108560120.3203,1260296104097.097,1738774059390.2527,1144778997350.812,572577383538.3823,220607422662.9528,0.0
8631,431844183.0914576,640858910.3038468,2294691483.929297,7189790453.347962,10902292739.167477,13906126651.940212,16461005475.96503,18425982111.13805,19560081729.785416,22148990545.493355,17222002248.55507,10124328887.792658,5491258870.989695,16334410997.599085,14340133831.495134,433838540917.9684,594826677280.9713,388173538612.99066,193279329869.95593,74250941486.16393,0.0
3432,6013539877.414967,7416758580.121724,27134748780.834644,95384272144.41273,157872726266.2967,210405772823.01593,260856691377.45383,302776844215.221,329915614226.98694,388607088351.3781,309993166650.80426,187346735890.98624,106049012012.24597,420047113587.67474,512641368725.7831,8598901772088.384,9126534692439.84,5503024724953.434,2684328343163.686,1021958265486.3145,0.0
3086,1024733707.3351221,1497927467.023493,4961508279.903357,15744841926.113544,23874494660.699253,30676300719.0352,37138985848.650085,42271862892.9064,44929448041.77136,51689561298.46542,40414153827.51037,22837543593.541027,12648147060.20577,27395584025.51588,23235470560.791317,760063600075.1028,1251537371081.3838,909483738746.3027,476476286575.1348,189268143068.94058,0.0
11309,273025770.68813753,574656784.0924895,3105183561.59348,10936990711.088293,17051237366.83592,21706183328.935627,25718947398.552887,29088028151.5799,31178266858.781666,35221907383.03419,27516863665.251842,15227327606.273537,8231393406.335988,8261352485.109248,6329384391.262783,259070291974.58575,478200383739.82684,363098133727.391,193479184834.47864,77628287192.36137,0.0
13787,124679601.15236883,176071474.1512953,537749040.987828,1643866503.2781124,2493765787.398763,3090955049.3749285,3531051808.504739,3856882041.834082,4046647251.448389,4425263015.90278,3285413440.7468004,1679633911.2422795,898846121.81755,313989483.288044,187925219.03317967,4272635196.5792823,8010929824.890589,6185182966.944874,3322940340.019394,1341122226.618126,0.0
6665,16529959906.693913,19705476162.280087,47135965841.906364,123983255334.42772,167027002437.5668,202245483630.40985,235662028416.7812,261400878745.63116,275901373513.9968,308185615972.8595,242853775569.63922,155024464314.18637,85375854740.82336,399434867739.0755,366100421877.46545,10529690165780.012,16168668651372.557,11328231088510.113,5831096240837.601,2289181680986.576,0.0
10019,1640658127.5080464,1958313096.0167875,3492618574.8835726,8366915685.965292,10477502475.550396,12085309380.753448,13298765871.87082,14145302193.69561,14314060252.896114,15075588007.783354,11216087874.636543,6354579316.161412,3376618272.32642,10368399348.826506,9012876274.340275,240526763617.47433,371049233628.45386,259953135649.6443,133747591161.77477,52506176013.26929,0.0
11043,862244895.3702928,1094922146.4512706,2394747303.5310526,6277897803.991974,8448174100.120777,10033759958.316404,11239142431.12446,12172610437.894035,12667008004.015448,13685881895.20189,10363663181.574236,5910668300.859935,3121464042.535094,8636863862.501556,7191627165.323828,206608737885.40958,350508306370.5276,255216935170.9176,133173933165.04425,52690316882.29606,0.0
4367,8780917042.945185,10785425173.201715,56392436929.618416,241089223540.77203,453984158531.1545,635872950984.0813,827795315685.6702,986295058829.5409,1121603958771.5278,1371208492975.8987,1132630223866.5745,706105868509.6483,412996816294.37024,1454401952775.4526,1442863569106.6433,57600651719071.625,73473766886749.7,45689360942386.484,22214539963311.25,8392946632203.068,0.0
9970,713016820.7413044,1151920172.2858598,5536118410.182104,20516500189.34537,34683624474.315155,46190956505.74436,57199314248.20067,66925469228.471436,79273643731.76558,101903266450.4079,92147375100.86037,91286591140.67967,57469363590.61437,660109677304.0446,845639106704.9951,15207481057060.027,10983919379455.213,4785633430710.928,1962267769514.1567,660665806108.6097,0.0
5935,228208857.77049458,317135999.12788016,784788674.1786973,2182441986.6761775,2992982379.25418,3548610776.852714,3921830053.31519,4206464043.8507547,4348092900.315246,4587812539.65692,3391453061.7202096,1768347198.8092468,929324022.659059,657848744.15136,479036297.1580293,12596427718.157104,23515645045.04558,18135410295.794895,9738074328.119907,3929131000.2615223,0.0
6922,26673316219.895645,27622699362.816498,42865228103.861244,96300682777.68533,119257966721.01868,139940051387.6058,162237167272.2843,178205310733.60974,187105568578.56857,207050319188.1182,163673601708.34833,113690955748.46901,64087960642.291466,444646527261.55383,425088613528.9978,9436004858748.842,11432364180420.805,7077282392461.227,3451197081964.3994,1309225547947.396,0.0
12645,64689267.09791652,147076562.72820872,695281683.5204973,2306779133.015941,3494781130.978587,4311505250.110727,4891498013.047937,5330384551.922835,5599464110.582427,6075522402.638178,4540028890.36602,2361063652.554903,1244453219.2075577,520685144.06571424,330213110.8438256,11186540391.263872,21526966288.770298,16722677789.81109,9007588588.78415,3640133103.2760763,0.0
7917,6394512467.172769,6988863044.295717,11418656554.817831,26176789391.004612,31787587006.31226,36279626931.05793,39920000405.55544,42612296404.44521,43231019607.37815,45688681095.97372,34306341996.204586,19610750675.487213,10478189129.479643,31481231529.526394,27071709737.86158,717937690349.4822,1219777788561.6213,901376985034.049,475021665801.53174,189381308838.89157,0.0
9237,9623302659.933546,9422325415.380827,12720389064.552885,23402150525.02385,26907335812.955532,30212859028.73926,33108840006.449078,35495754364.30446,36208959491.959145,38427461130.11883,29467125111.502243,21423169328.006893,11738170105.129839,97751145861.40399,93418197623.14192,2031889801285.108,2535993951109.0635,1595130049290.1724,782516417607.2302,297890866643.0888,0.0
12782,554940349.3965917,736974764.8964399,1578251217.0260468,4075125388.626644,5158652951.931956,5931602354.842355,6462483000.450846,6884278532.357031,6979010512.162558,7268520512.140289,5384361078.410704,2883427572.180835,1526774404.1534333,2218806229.3870935,1763730702.9926329,50163436645.69886,90631974038.54935,68436025543.58581,36350112213.24024,14555527242.487976,0.0
12083,31437359.444789592,98601640.23337087,554112622.1269513,1890426367.120492,2912849802.2939563,3613125442.6694045,4105333376.020281,4474435295.719004,4709964622.562041,5105895798.112206,3800274853.469999,1963574729.2624292,1034906364.6004264,338778576.21713233,195214664.9787878,5869194202.703837,11288610560.874607,8768331068.701988,4722835131.141183,1908554147.2485008,0.0
6769,31894601871.536198,29416190416.26222,45063061264.40275,104127457093.07658,137758838812.30542,164729055436.30225,187934796495.14194,206755149664.56442,215102948697.3087,236622486206.33862,183198612410.14966,145950831491.7599,81519888736.08408,863123712322.4856,926735779454.1171,11472717559353.943,13259058530139.553,8357915259545.668,4144430756903.839,1593595015053.341,0.0
11426,252932650.66040322,430506034.84967804,1338940752.6730466,4098350173.0315876,5731450327.083476,6913771853.121323,7789845463.345077,8458309352.7907915,8784882538.577599,9501310792.052376,7110959942.904516,3706362528.90894,1960224935.6210513,1023661198.2507268,694109956.9972402,20486736328.55201,38871702489.64275,30097127027.180023,16188801845.328556,6537602506.773577,0.0
13500,4354535808.67493,4190910642.962022,5923074470.157845,10814162316.303633,10683201395.993582,10609945469.111692,10898297551.608692,10619963175.695826,9716718884.640772,9012575931.692299,6661745354.04075,5514658054.369342,3055887253.5990577,35782130020.646935,37159115495.57993,600382620488.2129,589429457441.6931,323556618420.1205,149283253755.23553,54620938799.674126,0.0
5743,17831447914.945415,20099343006.948723,47626193353.801765,114100920659.59595,166379027771.7046,219696365357.29706,276679267088.5778,326942722854.6259,368912421731.2132,450545957381.39764,382382165002.287,381824759913.831,223458992749.41992,2938076656084.134,3225810087390.6636,48417196925501.3,51114326230631.32,29167358325281.938,13663562086796.299,5039965451828.296,0.0
1865,3000714899.8419385,4197868610.7186513,11092220568.92699,31104140248.518578,42224964512.33342,50649113768.12306,57064842963.93062,62067018142.60377,64315579175.50784,69483172240.69778,52698705478.55981,29681453962.23669,15940007479.510952,38406286261.08678,31703329979.07875,981331603563.1007,1772218918643.6511,1341300569452.7598,714095302688.9244,286492270162.2573,0.0
13571,2915721371.38597,2854872838.555929,4026705673.6816354,8097831974.907179,10223372020.209822,12068061038.078959,13625756478.500668,14764534397.492157,15232511298.825512,16653930785.709652,12604271650.77406,7327010872.557751,3967080192.35585,13862162358.783468,12532634778.813896,272365075780.71286,396140664200.1653,272868856155.1008,139656704112.84326,54699204080.31824,0.0
5949,594485976.0966289,1007983721.2138512,4059905343.426929,13212863497.237991,20521128737.853485,26268245725.66277,31369628497.532654,35277991981.72105,38471960656.041595,44268020340.63795,34931846553.08413,21244439842.496437,11821840470.14516,41440987720.4005,36073760743.424774,1293597528041.1514,1671187283301.8403,1033562215014.2798,499437637256.25885,187780474559.89026,0.0
13592,101953322.85529171,181166477.69179833,613019908.161621,1850828954.1282845,2597859942.9525204,3105578257.6257405,3437102698.1102543,3695161935.875717,3835863265.0005503,4049534264.1030693,2992269518.2395144,1553606014.6690495,812828404.8877724,435448063.9330557,297983464.3489509,8037174668.019726,15118693463.630392,11677882314.412628,6274762302.969363,2532457711.0150375,0.0
12003,9673147.711279001,58387384.64010041,379214132.9465494,1268578060.0675917,1956115809.7886455,2387937707.3254194,2651394473.6825495,2854465300.902857,2985004083.5477333,3140726025.825363,2278072480.3765945,1150063303.6414027,608535087.1023166,141506063.08780718,67343332.6740374,1456479596.11039,2796400019.07303,2171294552.466128,1169357133.687473,472524628.2220699,0.0
13094,214729986.0225811,294235054.5637905,750731626.1030489,2074971024.3791842,2877875368.5722175,3407858369.6345615,3739270997.6014547,3994009168.6330123,4117104004.6562524,4294166307.711416,3130833143.157853,1601960918.0039935,849482648.6769034,443964091.76308,304688840.2293516,7278743464.421571,13525032375.402275,10417935326.386988,5591123384.20393,2255281093.108857,0.0
11678,13094889053.762014,8956166157.033463,6201116003.07188,6943011831.3645525,6734329558.962058,6976683226.529882,7242862945.639501,7824634359.232826,8035772818.3300495,8218461093.998748,6852505770.8458185,16712500685.434725,9608563075.769073,235941541336.9079,275557242462.3432,1401498251394.7178,1184453597387.3079,625689838520.6212,286176043434.95795,104474713629.58879,0.0
8063,2486749539.5290747,3009541884.891432,7563118173.702605,21684669563.88621,31838252384.672993,40663479154.39172,49587990607.110535,55739911750.88086,61452541310.946335,72156682855.52132,58380244550.80277,37856442600.86972,21357267135.53233,99217645780.74939,102478970987.83784,2926597170567.675,3255838762654.9253,1927207012000.3232,920484133816.953,344111775095.3039,0.0
11120,16961339693.417461,13704243363.537779,12651273278.503265,19250860580.859833,23340695827.157284,28640997616.23353,34339221811.419323,40008716388.633484,42950970486.55947,49916901057.853714,40984600787.24035,49277713655.14443,28536268711.003345,497653723538.2809,581526417151.0623,4685159500598.996,3825405958588.337,1941039091190.264,874301834982.6223,316420303383.7844,0.0
7385,231912203.4901866,415149461.3338219,1734473866.791849,5771589567.868325,8768402638.751095,11048398488.860384,12993590776.108566,14511542807.15712,15335173672.170626,17212115184.211506,13208828326.75189,7171003741.3831835,3884038398.945009,4753365071.47233,3790268694.5252542,122915921613.46375,215112959549.82867,160234314940.97455,84721397831.84895,33836255939.659428,0.0
11660,5342747753.170328,5841400531.087812,10102200744.985775,23914151297.021828,32081002297.051163,38926825374.04728,44854060518.45639,48988984957.64085,50916290534.13938,56356827575.1921,43066529806.27666,26761370883.347275,14542951337.61878,73895162331.74701,65956400370.39861,1707375221160.1555,2384370409884.0825,1589464437550.9153,800455727192.0868,309969573352.98883,0.0
3320,253431160.18377143,406270060.75541204,1243346049.4274302,3764678327.2482963,5328407490.253436,6423430788.8193445,7214091517.916411,7831214284.95182,8147835355.53793,8748522079.614803,6543310372.920631,3448972249.161567,1821826236.6625226,1286767341.7119043,937353148.1824623,26609158981.46039,49673235717.000465,38209214867.27166,20486491008.345455,8256040055.439157,0.0
9391,552910019.8034469,968922040.5951833,4155555358.987874,13634664062.949892,20477965256.591846,25744683326.100185,30353851024.988834,33932974348.458057,36122478856.78985,40612721685.213066,31638590498.759315,18488208316.499905,10086632466.470886,28801252427.71316,24534721527.949825,834197432225.298,1151767744183.5208,746703757681.158,369587476626.39557,141259362318.05972,0.0
3976,239960045.091236,459726116.1579119,1941221081.1835718,6166940449.402933,8869010741.70397,10898881828.211561,12462692383.148415,13639996391.114576,14286769576.272928,15599969849.683155,11879315572.498425,6670246720.61148,3577093743.8377705,7611080067.820114,6364641132.396444,195835816500.7519,295289304231.9724,203827637081.5903,104196162467.41486,40720883059.25744,0.0
12424,2485494340.926954,2299186030.9635086,2964563222.24262,5658061901.492726,7351888231.845362,8587280637.566963,9573659558.739199,10235310832.747513,10462574929.780943,11092668945.316093,8295745623.717661,4990241419.184567,2725616568.331544,12672713403.197744,11862325757.33873,227569366014.84656,303058485142.1515,200316869659.2494,100800637020.40817,39074174261.776505,0.0
10232,16004725614.909601,11754041814.84687,10754700678.094013,17813921894.82387,21424233572.451588,24553753066.812656,27298963390.123493,29841246337.6527,31104714542.946537,33485929496.52213,26378373829.117195,32447164082.07367,18287854827.37512,338108833480.8483,393226780750.2521,2229457937990.4023,2163675137212.227,1272745857819.674,615262291541.7506,233275094361.99152,0.0
12353,115914584.49133477,237450578.618468,813682403.9245424,2457725131.5480485,3259068808.8628,3807679041.767295,4179343901.7388897,4478258694.317836,4598632796.044949,4819302971.825679,3598056202.515898,1910581577.745468,997806969.3147509,792603127.4531618,574632221.917335,17882944088.401627,33947179634.965515,26249900646.28511,14107907171.019785,5693436011.099942,0.0
13550,111282440.98044777,197421000.25563836,619738131.8783362,1798223679.9569058,2427381505.0871015,2847156776.866751,3134265842.83436,3359169547.925199,3443904246.9688625,3614717275.4400277,2681164797.0302734,1388698050.268828,732477650.7099439,264680245.52344248,159125626.17397797,4661727108.765266,8926683072.450445,6926588674.363866,3729187118.577455,1506681922.153985,0.0
12191,2291505062.7899084,2135688933.8029428,2482482869.777088,3909406559.990486,3963556878.241665,4079627893.3634815,4139109720.255097,4159484526.535869,3971616691.7760186,3794566154.720474,2723578060.0617633,1643076112.8235502,883648073.9459295,4684025849.909188,4307484802.55184,88489431373.24991,120320155603.09987,79375201883.57495,39753099889.85054,15339137115.850983,0.0
10771,1068933763.6728989,1344997500.1907957,2793910794.3002872,7289345997.273444,9596051428.644936,11315088832.087107,12597179478.28747,13580889465.71409,13921489070.865276,14840835022.323421,11102085922.419313,6073872093.173712,3240932066.1297603,6197283948.716674,5286365992.147812,139899455992.10052,227876620555.89893,166003067288.29083,87149692664.81656,34689919714.103546,0.0
13628,301868705.84369403,357558945.4030717,771528016.5215904,2048705724.375854,2808547171.57104,3364140100.819518,3787592336.908627,4097585289.6683903,4223352307.0815735,4548527214.251855,3377705917.012842,1762555179.1460092,946676691.5987521,939642908.9774694,734237465.3221017,17081492084.64315,29362267451.91739,21727468513.970757,11437899321.613916,4555257178.25208,0.0
9262,2447653945.8492055,2463607086.5104885,4239347769.6623774,9342325127.547594,12402485220.156181,14924025299.565643,17208907039.36828,18831470000.428986,19584979389.527355,21729558187.70685,16549576380.832731,9529705853.681028,5181148310.433874,16582133704.548786,15451516167.337698,318491369220.7915,444502151082.9946,302140032998.4735,154050244220.48517,60219710259.62692,0.0
10154,5841054866.457264,5489552680.574186,9525002487.989107,22029299056.561195,30313511900.920353,37973389506.90525,44260824767.3867,49238919232.4079,54796286990.714714,60661062740.804344,50730047895.14121,76761949514.3594,44705630032.60439,893059652515.3536,1054252121180.5065,10774800224897.77,6714084241727.52,2639127067657.308,1028927638125.434,334887689259.097,0.0
4940,19618596232.673656,22808625497.292942,68055219942.40248,201362899039.24408,326358173374.05646,443764578451.43396,565924621740.4137,673722944958.1835,768073854103.8458,942557063259.0188,796717076539.882,661597693769.0596,388112478409.35034,3731468921178.1807,3970720815235.1943,67281840162909.1,77461116214586.45,47463560593240.75,23135523029703.94,8782712349742.784,0.0
3196,18063087304.59971,17674187288.011646,21189204984.600986,35532167217.18608,38581151646.28447,42323290644.97922,45527121467.84124,47973426047.90305,47996020208.639114,50673581885.61157,38576576675.63194,36742395681.42774,20469929003.839516,288003501914.5013,304035925012.01025,3903938283002.599,4234668716274.152,2506679926749.4717,1201419838961.343,451190972512.26355,0.0
14487,198881867.93752122,223057036.01336202,435944759.47933394,1102908490.9645116,1510482148.8752675,1778919010.2890155,1957541770.7955542,2087573198.684967,2150148099.3364806,2263026073.6775556,1650839724.9310348,850411180.3826128,452184596.4759562,416628247.89230686,324465649.5920078,7677927480.614453,13790981821.118355,10470809313.913881,5579860362.877051,2240304166.0300913,0.0
6380,25619785931.57273,27795297647.604282,65503586062.00841,158211819823.26526,216391913608.18036,266908502418.431,315210468099.56,358797794778.27655,386569687989.46936,438658055104.7706,362882858485.0843,386365052379.0685,227134495707.3805,3415299227477.922,3833969958652.937,48509769578125.92,46393075006869.81,25486962813321.95,11803989517579.139,4330493923366.208,0.0
5972,25147353740.45049,28196571171.52271,64074666969.14066,171280972251.14276,242286764590.07318,298368393570.50696,351498931217.1923,395198565130.3453,423679040447.6178,478820260812.12897,381718609154.8666,260697068831.69772,146001849004.58646,932109211443.856,911735122813.5743,20828759456988.824,27862248462912.93,18384723305584.02,9241537509617.469,3576273353124.5947,0.0
9772,1478763905.4394147,1770697718.4363487,3634380631.033024,9302820885.463734,12709857387.935333,15725291375.934078,18362477405.139263,20189651398.62304,20919727783.519955,23429283121.327213,17915725194.02916,10373256454.375423,5650385641.2747,19177511546.14456,17347029827.033115,478740877676.7671,624012502723.0916,398424756162.2566,196721803552.29932,75216976567.0364,0.0
8125,1079104321.0747151,1822863453.5667138,6324614499.690697,20999943213.1742,32714091461.189785,42533675088.617905,51234958684.71646,59001745989.39592,66929047465.30755,77345681414.51689,64471162362.83445,73217061596.37694,42658722022.730225,714616683672.6609,862525669106.205,7305179391365.643,6585825004565.136,3493717164747.0986,1589581025798.2676,575827923793.4717,0.0
5495,42710751212.45155,41704172094.57656,62141537604.66322,126511596783.57568,158310104628.7587,184771266018.2366,213381131066.0686,242624961529.69037,254199791436.85324,291072995615.4069,237121152276.99405,235621654325.87375,139755549100.0308,1879509124402.0671,2077580446956.4346,30391152068192.74,28836621249090.613,15146950613146.07,6795011846821.797,2431977899991.917,0.0
5096,6135843241.786169,7171100664.444349,14869963767.420004,37728038790.8838,50286229286.031456,60218827124.161194,68873351452.19026,76082370823.55142,79281052112.8563,87005769312.1392,66740762878.98333,37846960560.72793,20648371996.598022,50297421126.473015,44081408764.986916,1252320192323.032,1860477935656.6064,1283357488436.14,656782735536.7432,257028447349.3938,0.0
12889,16084736451.873552,11703495364.308802,8851550830.397966,10457566290.761673,10483493508.821177,11419693841.511322,12535284977.437813,13856412937.413807,14520680730.68853,15490971113.134546,13022198434.616983,29275421492.72103,16892475912.15869,407086349929.1777,466918506138.1198,2687401008350.934,2124996044997.1418,1026113628182.775,445734679792.2829,156702231372.5831,0.0
6464,6721150809.958382,7318239641.677647,18580968990.902195,58989854936.922165,96153138766.07399,127511679631.5614,158599402505.01947,185352320270.86774,210373182294.41483,254808459922.09488,211367725462.8055,132042073608.66373,76240086507.64531,199031893283.34244,176645983465.27908,9220364759665.404,12152884735515.178,7471099410146.009,3580092272444.229,1335461684136.7903,0.0
7288,5148484643.804848,5926464734.7515,10837821859.243816,26015638986.592278,31670798387.882225,36224771057.95544,39700057354.452255,42389754878.6592,42938230493.535645,44952574708.349625,33616590151.86833,19017003796.556576,10226995346.596367,29824492420.0992,25370696148.359333,696539137470.854,1140059610692.758,823324916687.4106,429235273229.0952,169914510256.03177,0.0
5402,28670290654.39559,34593009645.23123,93399910937.75056,263605162896.4327,377784975453.4282,475986588589.8698,575163429590.5448,660595536433.3662,720668779061.3568,833460554484.9207,682122341490.024,595353873342.5896,346544104837.39636,3975168277261.509,4317725403481.397,65447215310989.484,72764830362739.33,42606236049627.14,20168631850848.094,7486791095059.422,0.0
7084,8956668707.03799,10163404739.232576,19456856170.19245,47055869886.522514,59793831042.350464,70664296005.00127,80127685743.18022,86606941519.44247,89634360963.95236,96496549076.50012,75118353896.14508,49339970140.202484,27239363282.004528,162161578657.3501,153289444520.158,4627113014766.137,4771458248297.898,2643176668344.4414,1223215606983.6536,448363768961.41,0.0
14126,99573979.69971041,196278868.6311889,714584114.723635,2260741211.243236,3203335866.2245765,3884225437.5292144,4413315069.079872,4812638556.484129,5006282388.539701,5457321830.609196,4114556585.8999257,2158669967.8983545,1142436772.4342554,593739381.8172106,399385141.8889561,11935203861.561626,22708084130.92929,17593512470.79818,9465939825.628721,3823223367.861591,0.0
7485,21884788056.298767,20141570644.16525,24449785225.73281,41403857827.96481,46074020161.71629,51538731381.81837,56784427920.855515,61038432909.624596,62002245917.39843,65723955123.19225,51219275012.52088,54876529139.15122,31161328275.779396,512160841009.6354,611376907645.1255,5830823939706.759,5407477520897.989,2876275650737.8086,1306928956339.7336,473197913768.16156,0.0
5540,43166265838.12828,50305171860.77629,123701731028.50452,328032326615.9574,459240737146.8614,567897335765.9171,670161065719.9921,759996260794.9264,809300572767.132,918557879708.8134,733909524873.3511,575352362413.3439,327726414571.4755,3212991913215.6753,3420516641660.1504,53931651999233.12,62328819617901.66,38677037520378.76,18997982253820.84,7251108469971.938,0.0
12443,70523863.60005969,196854228.3099697,1253776077.993825,4628707536.570879,7511935612.4584255,9648389922.31504,11448992658.544546,12859253083.979286,13651475813.526299,15454404376.251486,11801344287.820665,6163460752.456149,3322898032.125426,1249739116.6894758,760167828.5523643,27415643485.07543,53065250854.14367,41277640094.96424,22246709523.29398,8992838132.226389,0.0
10854,565599565.5798289,768324510.1063706,1733216219.1703613,4562139313.347413,5939115530.044683,6972896526.966409,7771848838.4649935,8366054324.013733,8564220904.671667,9188510600.297821,6891361673.790351,3734390706.839189,1973218809.6881664,3263836286.6728344,2603475154.9035816,72531195508.80606,122937481492.56512,89808281017.99008,47009112701.56123,18647773730.450993,0.0
7200,4769438350.907357,7001668950.584211,18744170280.2391,52117085861.1392,68082516041.28827,81997290174.2721,93423710908.05542,105116903153.06067,112559093515.30031,126537102760.0052,101450520591.41115,66801663676.81393,37328205390.61076,202886727495.902,192855440809.06314,4632721446137.388,6017470440186.803,3924708375050.662,1965378048226.8267,758957406299.643,0.0
9207,6305549017.932021,6751227080.794308,12648625154.889582,29051895489.11793,38120753292.208664,45659946362.242065,51574445106.936295,57207718591.43816,61577500513.457695,65826848283.324265,55206775743.34198,96184362686.41878,56884786442.38862,1258526018386.4004,1506687168886.933,10476960105101.004,7798294336842.754,3654884505937.157,1576646323916.4705,553046433964.0275,0.0
14890,548104272.7261395,555051438.2978274,787727134.6872952,1729865701.5273356,2268668023.27074,2638198850.6026864,2898646052.1772227,3100849141.395223,3181107736.9483786,3408868745.9800234,2517050795.0095096,1342592751.6336873,707328977.7282288,1298463344.8833933,1082907833.5226054,25051591173.981083,41679064628.88054,30447958545.160248,15952692864.532822,6336845149.405107,0.0
2531,830628014.2356888,1804278502.0116665,8225765018.442739,26903854980.625275,42092147457.81074,55001971882.04227,68666009651.314,80887508448.65378,90354984586.33478,108168643451.36897,89590581573.13809,58914097306.92033,33994718371.419918,155473445442.96744,151392161976.98398,4302915677922.05,4848762115286.193,2893126454884.212,1391233417107.6853,523180295461.06744,0.0
12747,1689408266.0226793,2039870082.1965656,4087892002.841439,10667048999.121834,14470480799.198952,17381179468.307705,19591475752.65826,21264517974.62015,22156113375.613903,24058471324.033062,18181094876.65628,10127635834.937151,5347125178.688185,11703572247.60639,9689066548.155912,257958390085.76462,446631018281.1077,332333586671.4431,175660515092.89886,70172455035.66756,0.0
13400,71831891.86557697,158067517.58526394,640758002.8937515,2056676645.409569,2911395244.134154,3518148274.9795594,3966240241.3806443,4313799850.660209,4487939204.846293,4833121024.502377,3637577294.0333905,1914781655.4453268,1005459452.607679,456856501.5012387,294665452.5095727,8192849878.291852,15575218791.768991,12065087924.132048,6490995884.023126,2621592216.5353723,0.0
