,mass,dustmass,logmet,sfr100
2426,2568863419.8932676,14804192.857496124,-0.05216604901152005,0.05686594955463288
2498,634167383.6471229,1478777.680486198,-0.26068686250549894,0.06880294061712691
5366,46857669.92372154,236324.02170896708,-0.42594163635540666,0.023692891939208337
2814,132739487.24262086,517298.9240642046,-0.25321044008644084,1.3273948724262111e-05
1796,3561754777.2340083,18052797.271446235,-0.06503188052435847,0.18225399012800556
272,7213335413.074162,6421466.9618842695,0.025962405086393324,0.0007213335413074171
3671,161281807.47682157,715500.8932497577,-0.4767633483150742,1.6128180747682147e-05
1777,91606755.8499894,900316.6388272838,-0.3869001472201654,0.042482622547535764
3322,153478730.30361813,396854.909734479,-0.4639173770275282,1.5347873030361834e-05
281,1947821375.4724724,10063513.520914562,-0.10182529130395285,0.34332666975348847
4311,380394124.09983575,996049.2687108336,-0.1643071261821859,3.803941240998365e-05
4774,66529021.83794295,322715.5318078681,-0.3806958638350557,6.652902183794295e-06
3522,1305344175.2683191,2038173.6322717997,-0.2273780366185876,0.02698395638128831
3427,264397810.39985785,962611.0577090215,-0.15101026383827074,2.6439781039985812e-05
4987,45048606.87074061,117124.37260925285,-0.44109760021448574,4.504860687074057e-06
3745,121799518.11845595,328899.4186475997,-0.3414658946504285,1.2179951811845582e-05
4530,122508824.27555399,543771.0730350652,-0.2488414234158818,1.22508824275554e-05
488,75939605418.9294,391672900.09965956,0.004754975098375678,7.705269743218715
2017,1370913971.3449533,8313660.037465347,-0.1628357130072641,0.12345067855728944
490,206761682.66687927,1367714.9081666097,-0.24661745815790187,0.02249825350435426
3908,103752812.72354418,439765.23863569944,-0.3621275889676026,1.0375281272354401e-05
1334,324728164.4630372,2782482.340037279,-0.1900035236871637,0.05083476174124755
36,3320880284.6689243,14541823.081978492,-0.0825035252947933,0.48573058232010907
4893,55289961.77510011,471990.0739624954,-0.6019514124559634,5.52899617751001e-06
3093,250079041.96136177,564728.5978537074,-0.3420847526793846,0.020106234510753634
1636,167450845.0171197,528827.336198492,-0.3411721088501056,1.6745084501711976e-05
2487,351321998.9237211,1848212.5168622136,-0.20775839788682696,0.04428188600623966
4042,93025672.08936013,335687.1196161506,-0.4236374450358615,9.302567208936019e-06
1859,2779814803.344244,8548950.564605476,-0.1113420564402553,0.1437019500468696
1100,13748415461.380665,54798727.209138185,0.07356987965402025,0.8033031756821442
100,49381224472.83712,524848.5080265757,0.18240605560839673,0.004938122447283716
4239,85814318.115066,466020.8827846229,-0.34076723760130223,8.581431811506609e-06
1630,128444756.03962503,1498597.1951540518,-0.2931425957765395,0.04463825608060643
734,13598350705.380882,100824226.59019071,0.03729963511645194,1.458777096132455
2043,1975284039.8633928,9846161.394362353,-0.08893806523012532,0.14270050483483102
3797,217435530.93453723,1130944.9818542395,-0.2239389937860067,2.1743553093453705e-05
1832,2384425801.976804,15264012.434712235,-0.15779954695524592,0.5100407968908593
1184,3692140703.0419655,7970460.665107401,-0.10867719539826201,0.08606544418276638
962,575786464.7209035,5044592.460841237,-0.27476051532124635,0.08387789715015112
1457,2167703954.151456,9709273.030942298,-0.1587109506292199,0.10948200536493272
4201,75009577.43663278,476641.35660806234,-0.466421141565782,7.500957743663277e-06
3748,174191629.49561614,912436.9599384206,-0.35513522532865915,1.741916294956164e-05
756,255407606.9715531,975075.0318943599,-0.3692047791148522,2.5540760697155297e-05
542,13200640972.619106,54209426.65246326,-0.03945500663427947,1.4881001131898333
3152,288007280.06745255,822638.4396601873,-0.11719849195957431,0.04928583345299499
472,183151367.37849832,839497.1417504866,-0.36871582041583384,1.83151367378498e-05
1628,7268945799.5095005,28159743.628518082,-0.008199502221060136,0.4273974902494545
936,1257358335.4184647,2108848.7258919175,-0.11735629065215415,0.16373897360365627
3040,138523315.8405474,711301.1607460119,-0.36761944538772795,0.023077068507513013
2369,489070196.7787238,2705883.077452824,-0.19741207207049136,0.0886008086734249
4994,84134095.49465817,595303.7612722378,-0.40230061757852986,8.413409549465817e-06
4897,51881721.77680987,150964.27738342172,-0.5611796451901576,5.1881721776809864e-06
3755,119009686.0568037,231923.50429566772,-0.4866118872453532,1.190096860568036e-05
1538,2696058296.432021,12779213.796261694,-0.03770225532344218,0.3199212778623573
2212,874472078.3687063,1360622.143405675,-0.0717495252392294,8.74472078368706e-05
1903,824749710.1621385,4552453.092894834,-0.19893255381536576,0.09894744821351974
