,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
2200,71429037.08239979,287411376.536731,1711146019.7992265,5902975813.215523,8724741559.43188,10741003485.091835,12380766435.356073,13773965656.491407,14563071332.841904,16019048234.169441,12316670505.029789,6597348301.451417,3534262846.8214564,1260574855.9857457,739320197.4892738,23531581165.181076,45454979234.370964,35342685134.05394,19044626621.486927,7697848565.540017,0.0
474,39882587105.41906,43934365021.31641,72011831787.83174,167397264734.17514,228152422614.88666,289436533600.6981,356173948693.0089,420878251407.4421,462377717758.11035,544433286324.4206,448479150569.2152,285567935834.3543,163852402062.29965,665592077450.5715,632825758045.542,14471818054197.197,19748455279957.58,13155340531031.516,6636762266108.932,2574208860820.777,0.0
4110,12677761.863347268,36166359.9187311,223299376.76814055,748288398.3523549,1177390853.794434,1474961199.1620982,1704229370.073664,1899324122.8137345,2003151086.7079036,2191535798.936836,1649919637.7341788,848043420.9356548,468153195.22786313,98024195.1118923,41469534.08045196,538180803.9337708,1021955345.3413374,791564767.1399982,425874626.95643586,172010419.25764367,0.0
4219,11889230.582038764,44817364.21199414,278290517.2060137,984028447.474517,1506282272.3151796,1895258092.2541106,2232401098.3363485,2516911171.046316,2662406619.4461503,2983051205.5362315,2296456262.1042585,1205819526.803579,655304302.8040498,131382720.5985532,51617458.64868852,495822797.1660547,945463743.5753711,733135527.3829931,394649018.06335115,159446140.25520396,0.0
3460,36702938.08797384,97735553.05348434,633871654.6752814,2289902000.520951,3657738251.401068,4690874937.872474,5619256891.056478,6462099302.798664,6941659599.334867,7903259485.42498,6152677682.351501,3251428279.0475783,1818398814.7184207,480820732.28919214,240155326.96080294,5413022172.299052,10390649592.262217,8067539565.373589,4344704785.790743,1755633288.161297,0.0
3476,1416014.5003609671,32240818.04677939,367813014.35359687,1388517634.5536523,2285527959.8372803,2935044734.422916,3501266149.980558,3992232434.739912,4288319311.14857,4849381280.089396,3754920068.4704356,1993409864.2560937,1095929288.7794619,286475532.93025863,143228641.79960108,4448941047.92401,8664611776.314981,6749705681.16768,3640055094.404378,1471887536.0396245,0.0
4925,473298.40452331497,8672991.14458367,106177468.23183912,408061477.43769944,706621078.7669009,923601940.6101955,1102648918.0648956,1248201757.1805763,1333362191.1769595,1509697669.7230968,1144717496.851701,585915401.8115584,321930429.9307439,56867374.44766218,19332673.136586368,15353143.331014153,27375829.466661517,21002030.626042344,11279262.861601084,4557575.559264049,0.0
679,3356870966.7331862,4143786235.6694374,8835451031.971224,25403278989.082424,37269373311.75815,47294750535.779144,58896506529.03024,68510956319.73252,78307064039.50502,94656829897.79808,80733918249.99248,54346628743.66371,32313629188.907627,150825563123.85675,150763404677.6773,3499882442057.519,3536322741097.588,1972444956458.9795,918485594287.9222,338115632022.96173,0.0
4329,14295146.324556036,41565952.14564915,229346070.03525507,774939962.5535259,1145349828.4355757,1426915918.0972512,1674171744.040749,1882806929.5593028,1987657321.3083663,2222839929.7651124,1713067273.8756258,904274441.447527,492758225.18855846,127668970.95859598,63026014.24733615,1292778485.685633,2469595896.0023174,1915316134.5800128,1030991241.2293724,416513091.89989775,0.0
633,42316310.095066175,245762795.27415717,2250470838.024775,8915629930.362387,14833020806.586014,19436622134.18186,23753826073.847294,27704885144.22114,29921084629.641117,34713817253.77983,27218371686.79752,14364486018.718975,8077205084.566109,2326350579.2791047,1232767807.359998,35739455966.06021,69086309354.81645,53725915071.95706,28952797299.162205,11703119494.41276,0.0
735,1031253488.792417,1281944924.1363387,2285109546.9792385,5347045132.615924,6301952685.008531,7070706493.441329,7770325957.41661,8333314178.57753,8411827276.970721,8915377176.964844,6777144748.300241,3942849633.6997533,2127789569.2515378,7164369824.474146,6060920385.176034,162603787050.0168,270025371123.54834,193886659854.19736,100342357888.03642,39461713803.33914,0.0
1525,28414164.787745856,103412464.21013848,605138236.2744733,2126236668.404805,3187069364.950477,3957847607.7692666,4617125550.340299,5194546128.758285,5487060489.838684,6105034272.245009,4689980510.950788,2470986124.324229,1350451982.8710527,412295454.4027818,225301684.14203244,5828012254.380068,11180947628.839813,8679808728.990307,4674077179.729317,1888651559.9038615,0.0
3226,3330495.255666655,27246810.001249935,272118281.38807654,1048928025.546246,1769027631.033289,2298652485.8035927,2754200795.2369237,3159542709.358549,3398697648.141882,3868165167.2445455,2982497613.605277,1552999861.5532455,864233029.6175374,165526014.04788592,61609277.12134038,366791611.4431657,693920681.1489527,537239388.8674998,289037710.13827336,116751863.46048525,0.0
1183,1868190627.8794734,2284639446.5089393,5933915110.885864,15271459384.477245,21975711969.154922,26958885497.255474,31992464479.35691,35529646019.2111,38345197609.01567,42773198804.16059,34144073703.10689,27581392480.346523,15935387759.843264,157510197949.02017,161102972616.03683,3417242289340.661,3145348833755.9536,1571739855173.1182,682868908518.0846,238495054003.54468,0.0
5428,382106.17132113973,7806353.815644786,109388214.86997269,444496808.4150579,790295643.8500435,1050535500.0145609,1274173180.0441296,1453635250.0406675,1557999740.611832,1792055768.7336287,1367987192.269051,701521837.836292,385049386.3707289,70203134.24353796,24849222.90132272,94285339.35284968,178853068.26077783,138616661.56055292,74623286.04960702,30154992.27122341,0.0
4030,726320.2170226725,13515595.698502164,127013462.28896698,430593978.54747456,697200295.4755497,872480338.7079399,990772825.9038584,1077892216.7458198,1127347480.9628077,1209338262.666257,884888298.4837134,444894467.4208282,240355289.10504636,40938599.48667254,13804920.125411987,24860833.615315124,47504532.82079094,36929373.801249765,19916725.854596216,8057958.329532004,0.0
4811,1587815350.77868,1699373337.9875054,2042814949.3321228,3521726420.778951,3695790480.4800572,4195415392.7746854,4842042684.715038,5266040917.643505,5175240244.1436405,5762440261.48482,4485515735.060856,2301979407.270296,1289408629.7032754,438973959.08817697,259948720.1303831,4159239372.345092,7493349179.426424,5729305907.263414,3065038823.1506367,1234411577.0378013,0.0
1851,5674804770.7665,7069622937.922298,15256195786.779516,41226820767.724945,57342935061.13637,71226031308.07277,85627807481.7608,98289378203.43199,104516771041.81729,119783149971.77402,94683669504.01917,52558899781.581635,29760198068.88275,41945274856.25285,34048380789.915703,1043827897638.4979,1786814191854.284,1312848214882.2039,689145062627.6776,273887169292.97644,0.0
955,5256545.72837719,73925543.70802148,724579374.8933666,2668369670.69124,4291804346.1495576,5456734690.946359,6449200428.330822,7324325619.450583,7872211476.222891,8856971572.92939,6865830544.647292,3665146774.7477317,2024075625.0083938,571670315.4003019,299894577.0490799,10633718189.186966,20762455791.023075,16183153355.9046,8729491655.33638,3530253339.1302996,0.0
4338,826047.4967916398,12813441.771864416,135316173.06066617,491025475.33939815,824416729.5903107,1059360672.3285646,1244053179.9421532,1393463711.4871285,1478087473.0836284,1643342134.7948623,1237852306.826141,633190034.3326341,347323758.2451731,68412018.66914493,27173578.710392423,375222685.1262909,726487418.2132117,565256762.639722,304705290.59430873,123188227.39725322,0.0
4211,761140.7959104661,12173206.301596045,146751725.20170087,566872386.6289032,977884188.2858092,1283666057.410751,1547614488.7807052,1773400155.3501904,1902305070.9816947,2171023927.8334584,1667524193.3926232,862925365.4321786,479915602.5095939,85438054.617439,28853811.22329614,3892708.496271318,5118765.232421719,3745881.582972301,2007328.23144644,818745.0797827044,0.0
4471,2103587.816644737,24157607.458415013,219386135.90512154,808855886.4015903,1315843808.7606127,1685487769.8434215,2002791722.3111002,2284049908.089504,2444434381.915363,2758131526.788637,2124756073.6256816,1112857270.575778,615451181.4057288,118605081.95585327,44469935.08357773,284576202.9642511,538222234.6506875,416643781.7447183,224139322.8087353,90532587.71102162,0.0
1614,1137875886.4817846,1293517383.2189844,1935340232.4026952,3937597159.086058,4847484718.332874,5705195466.196743,6501305012.457511,7113439047.953683,7231949754.755354,7913376215.560742,6020013344.282169,3070149988.002881,1686339195.7776814,496819930.72524184,273486932.7977102,4166131404.540763,7561099863.746798,5791923714.413559,3101099575.9886847,1249464824.409275,0.0
2150,8025751162.247072,8974616642.01124,18019506838.42469,44302322381.33804,64566012978.37408,82784222732.65201,102618707625.94252,120867609041.68727,130366190866.31459,151404964648.9826,123148707163.6819,120123776626.34497,70527016352.42624,979288310363.8992,1112180354681.8562,11739308389343.648,9055730640333.182,4342161913812.934,1898389748472.9128,672398243953.2607,0.0
1438,667022200.2567103,880141121.4770232,2460734953.1930904,6903672232.698337,9439014545.822563,12010914678.044691,14178322544.829763,17226846815.36185,19866054501.253777,23394984171.97295,20209624833.393143,33690500575.907623,20706729926.874847,392583335744.3989,430559524729.74054,8098794755255.314,7147646273839.561,3489398145320.178,1497981446509.4236,518699486644.3845,0.0
127,32882452458.67542,36931227237.06544,76410656959.57104,223502791702.59604,361102695302.4329,489092768251.249,628168845043.2095,762730657197.689,856083476265.3317,1040637116644.2883,852698148060.0327,478978466918.76215,279627644544.28644,326336655482.519,265683936220.39597,9995302582604.857,16917100344204.12,12294267330266.14,6416352731009.566,2539160306904.9204,0.0
2076,1907219875.3882449,2629617384.141306,6206841665.050976,16839330854.181732,22759989191.310375,27671722428.075695,32373906059.014126,36666343945.36509,38583411137.00223,43406625505.872925,33863526818.85297,18180619138.66502,10088426087.031343,7022245888.534666,5054807755.943629,138554738299.44495,251114724618.3379,190088901019.00815,101161499461.30078,40569168268.46608,0.0
2927,9792320.226221317,80239405.79961248,727983021.6633956,2781145453.925119,4452965972.163915,5691609169.133484,6798117124.60023,7824651657.948833,8435198806.783205,9592280839.233519,7526900367.476924,4048529734.275979,2255217545.1707406,891274781.8142358,545342560.7430618,20742402915.215675,40301978493.018196,31377622389.19223,16917461918.340271,6839889405.604503,0.0
3390,162953444.0020825,276169508.81376153,1100380347.007241,3378457609.412919,5007717162.030616,6260548493.657373,7420316586.2981615,8447407824.735066,9045854419.616602,10213324183.742498,8042847447.678391,4468294419.881813,2508089082.3117223,3315294192.6958723,2604831469.9852805,69776135148.98315,129813177516.43398,100039839080.52206,53700788045.2062,21664205457.52881,0.0
2645,1006453.5663148785,20150268.48637042,207567853.8125087,749056636.5936631,1222176119.5395074,1548483019.2247586,1809631143.8073199,2035527139.3705873,2167296338.5025525,2407556840.224798,1829634771.8776677,948076317.2257097,524799101.6450071,93147950.77488416,31438890.85185921,6957814.0776902465,10779751.69880366,8118568.91741134,4360824.300577076,1770312.7232145995,0.0
3847,41120711.88478032,134838337.86893776,852305469.5953121,3064364010.2866273,4710470409.499846,5957027395.428428,7106114437.996788,8150577757.33631,8700718267.387281,9871146923.998117,7701156381.190337,4077949849.4798193,2264738564.135962,426441090.9379467,152019017.66385502,448797529.5954754,838501885.6083069,647779914.2971652,348304482.25868726,140677469.0952405,0.0
4003,45354421.21362868,95841616.64007302,423401745.1759499,1349544113.2333014,1858825165.4866838,2224260400.646426,2529231946.1788754,2788918069.930129,2905891802.6027007,3152159482.522504,2411606802.191092,1300965223.0372663,703170644.0272136,528294820.1517444,377386455.8068106,11357990556.115662,21618922365.110718,16751669336.817822,9013463599.716757,3640607609.604462,0.0
783,90005437.51946533,1631371469.3967557,24767652121.55758,109030705445.80675,199891386029.46536,272590468551.76956,342831207516.59625,409273451961.95044,445822629478.8075,528636982971.8109,416311404431.6364,216287982196.7955,124036761376.21751,23004910737.111458,8073654473.411469,13950163689.709044,25569091846.79428,19677220749.146908,10567605915.958248,4266516862.959923,0.0
4133,5637590.543848022,102306874.76596518,976337329.3095262,3717847245.311948,5921859810.736002,7560248879.64753,9076233812.441359,10511940767.590849,11340348860.556833,12960984649.445671,10176756162.911097,5416655791.10847,3054531764.0224276,651196764.5043782,268726020.35177225,3100395846.1667323,5898732185.687396,4571234748.296421,2459992563.399921,993720328.9119536,0.0
1973,8047389355.161023,9096488299.39313,17356377822.91875,42839876286.66143,55144840718.60068,65759690402.179085,75532764314.7609,83208674785.48665,86713030617.35075,95206959008.72992,74345393197.10358,46507846270.76843,25582394849.059475,115932948666.04686,102767300298.70302,3009353114896.482,3611775703582.2876,2124413133836.1658,999607495990.6885,368935557778.5693,0.0
2658,3374380.450705895,64377724.8673002,791092729.6691257,3150636615.400518,5482590149.173263,7218281321.749585,8722870419.377754,9998170493.770798,10744837351.718584,12317917320.044498,9465122001.761642,4902554843.781231,2705385644.8363824,544305982.1246122,216919623.70140648,3142918153.397477,6097748489.796997,4746663329.9379,2559211542.9291883,1034748336.6696026,0.0
4567,1391826.0672037713,33226647.571165163,358199693.4161022,1317303535.787996,2192324384.5600243,2810734763.7049394,3303685523.328083,3693812978.822026,3924770765.5332437,4380349360.464391,3313557916.921,1711578167.9121313,927204518.7787118,171650886.129979,62342180.99613079,333657342.72229344,632163949.6791147,489632589.1379288,263479836.26151866,106440572.59648733,0.0
5179,623512849.3659126,795205936.5035065,1678499264.2321608,4243327689.54396,5520056850.026034,6565881180.719953,7562710264.167671,8504001635.380559,8863428848.108297,9826413060.968449,7676485760.726074,4316677839.242618,2391468559.1140895,4230157865.655027,3383474725.739715,88665204512.72751,164566391955.4865,126747061083.7206,68019958204.961815,27437432180.043674,0.0
3159,2158276.8381091864,41712717.928886525,468499708.69276345,1736456634.314817,2950652610.1963325,3814541499.7534328,4511753062.763162,5089548115.368666,5424229556.226901,6084408002.903107,4602745666.145813,2355945952.587588,1297771545.943109,235360244.78015012,83470375.02372982,299943638.89998245,564979235.7984072,437177570.51668674,235197140.62198743,95012820.03852816,0.0
2273,75211797.90600903,182188979.51409504,1203506507.503453,4610915564.148917,7512539292.897974,9729306366.755293,11779911699.861353,13717706340.67187,14917987623.201954,17244240583.43618,13585151079.18071,7393900123.790848,4223834894.7153053,3451901397.183961,2609424081.9630537,134958459063.6096,262783433694.43518,204733416408.2088,110408052369.507,44643503096.02585,0.0
3818,640247648.8695698,642219653.1388361,978849529.1979934,2355039671.4325337,3234054357.166258,3851339894.94711,4349063092.621061,4780636686.149871,4972844006.6855545,5443936507.19924,4121960931.034647,2134965568.8671513,1141316222.0438523,240892851.4910208,102269203.60750136,852045892.4573543,1530956501.147587,1170065491.9544666,625912242.3388119,252081605.78638682,0.0
4097,2661260.589946405,43037566.115493625,569744329.178896,2334362552.148683,4155196537.123752,5547982258.944656,6809277120.065113,7935405926.69972,8564359915.021428,9944395617.432472,7706928312.962415,3978640821.9768705,2239750792.4581704,406373863.8067928,140429085.08289614,149002691.07082465,265920562.59546518,203741657.19299835,109293249.49906603,44120950.18607303,0.0
603,181078435431.09692,181627722152.3861,262128835799.33737,563598709814.3352,776684246113.3192,990494316324.5911,1224993624740.7307,1452574627098.3723,1607594887215.7856,1930042377190.2285,1611977629998.4775,1256269366686.9023,736956016824.9508,6226312374308.666,6318436175016.359,112933175803812.94,135046436961706.25,82633786129327.9,39947000837809.95,15049495767359.012,0.0
898,38518441.55939417,134171836.18298696,688321502.1794878,2304812908.289768,3317227534.1180363,4011807350.418924,4546973960.78967,5016254168.92956,5258896955.444186,5673518001.741878,4319687231.744344,2294376985.5581183,1226372641.9269142,374440270.46935314,204815274.71696833,5394643177.076431,10361730577.623652,8046055457.06835,4333305247.195123,1751058853.8600526,0.0
3242,428193917.55338717,1017449938.6572886,5822410587.518837,20788879388.453194,32645472759.822845,41619617031.18361,49698492874.26764,56741128549.99411,60766047396.58725,69150042898.31604,53791245541.35406,28630224503.943634,15814777018.663647,6051209832.022514,3682394318.479184,127898226950.93358,247121786846.35965,192152099474.00986,103543523125.84,41852179984.398254,0.0
3551,114963564.25110625,173158046.25276414,569247654.8379834,1807530362.1162236,2780794127.495785,3500747443.949429,4095646673.236445,4605973672.202663,4866067081.675283,5430272504.936783,4128541052.388123,2121960606.2266526,1167244686.523079,221850139.69164708,83099015.39786948,428577118.32749355,795389823.6550745,613037341.0616292,329193873.1627762,132850698.18426965,0.0
339,820122227.4988288,1465580465.9656625,8197825770.244611,31832117408.767403,54878087110.2383,73720880606.18459,92415187553.60674,110131345134.77226,122450376925.47153,147010176665.20126,119115038139.81725,67151510070.157684,39398357146.516396,42906428875.48219,34688671649.94151,2159069040368.5112,3367478210960.195,2291112540717.787,1154276379694.106,445455650381.7937,0.0
1778,5291144741.782703,5693667198.58342,7335697503.404496,16015876691.326447,22806670152.695427,29978628686.142822,39262453501.69107,50258717433.05458,55855276083.57509,67310599736.10966,56658747679.8768,32067006847.125893,18867045882.616917,30868451078.465794,25903110165.718807,821613297533.9637,1280000285830.7905,883787696788.8976,449153105807.37384,174488850259.65686,0.0
1286,31446525587.900158,33903000585.306217,48826768712.4452,106687041311.04279,136098646919.96774,163152465739.18793,192213792762.89252,217826608330.06958,228016396350.46652,255608682044.65576,202250874737.64047,121749581561.89047,68633927477.97838,248340262772.19785,237914996551.4357,4399222045654.531,6238601686659.56,4258342114246.956,2171081416291.978,847692138273.9836,0.0
1263,517153647.0583047,592744340.6868639,1197938949.3353705,3181064434.7818513,4486856383.028424,5588177191.158573,6631885344.544776,7519392777.125816,7924834248.332048,9013721960.827356,6956366981.517761,3596984535.7804375,1999275842.7308671,381007872.6886351,140647378.6388237,517175819.4873726,940983080.5765063,722007774.4944359,387018190.75323755,156060145.95006835,0.0
3618,978352091.2263814,1181286429.9204557,1879945558.2632444,4046302770.9308605,4843677523.819067,5813007098.9127865,6891756297.619011,7805122267.822624,8098904533.053832,9227143891.186003,7271524411.018508,3996261108.4851522,2296397606.919047,3582316815.1341233,2865130524.108273,65190806917.12206,118462199203.85155,90622665899.49413,48484078582.84036,19520175971.143124,0.0
3875,16669347.993916465,60241721.8686405,372783060.78971666,1276584404.367816,1946823010.1743908,2430923152.218174,2834584641.1025953,3182660532.767834,3367493424.5839148,3733355982.4282074,2856642125.213401,1497369436.0336344,820317505.3284905,155803040.68749678,57309597.31808879,288785812.8716149,543351956.5320069,420181003.4839894,225960328.00112304,91256243.62832388,0.0
3935,6515973783.798137,6239499397.117245,4966826622.605112,6177722001.037121,7708121856.646255,11137665411.150326,16102364753.827822,20618084236.052425,22663883617.78299,27185953786.042755,23008389824.270905,12366001171.523844,7319366158.0111885,6588481041.742108,5330079843.887839,108092809220.70204,154677388394.90448,101172341634.76689,49743521679.9615,18845291534.865395,0.0
1905,6630755338.691231,7555080155.138383,12483827461.218885,28545309800.999775,35677137084.4418,42781377599.27569,50409082834.87096,57307946981.71503,60042648360.64524,67883880464.78202,53816535324.79911,31298534137.562454,17696081385.937508,47115835930.37653,40007089012.105804,1142877322339.7048,1740628173063.2437,1195238119234.094,607435411660.2993,236309614023.22052,0.0
3593,28355149.25652546,60224465.3320905,325898784.51448905,1185635028.0403693,1888514537.3459632,2411886929.6075068,2873811061.5545993,3278268735.726709,3499625071.9058146,3962949719.079259,3060275110.1038547,1608282332.3120997,887296228.4257119,262374284.77228445,141950143.32463297,4072406997.006073,7852851109.702719,6103380437.432512,3288297350.4822555,1329014934.680624,0.0
4328,39144061.3750864,80299767.09752294,378898686.77590334,1275734971.1150424,1946417943.979272,2447163374.9315367,2874760239.5628285,3231307821.546102,3419184506.3558054,3822392782.123663,2927118695.604264,1528237589.5713627,833846436.1230909,165393909.7348498,64426044.79976211,527980722.6016162,998069788.1443163,772400796.041611,415446374.57447207,167783170.0728312,0.0
5067,161083590.18603134,290397826.1256465,927343742.3867041,2797090764.7385974,3784941268.240256,4506837796.915757,5083372496.960549,5562531612.588797,5761934666.837572,6227744652.890815,4718797524.745421,2480804754.694365,1326280621.1533332,455533411.8006278,263903108.53868663,6732790557.502766,12839117405.395636,9953003822.96424,5356448046.036508,2163729471.1204,0.0
2516,803590770.0090187,1000973460.114511,2730527989.991247,8309896713.060498,11950398378.743776,14808896588.764956,17508199009.32477,20032446214.367004,21376340205.564472,24224057094.481754,18981909941.685913,10326260611.557419,5784548354.320623,4958155557.2804165,3805069751.3478923,112636100282.57025,210124990172.59485,161967882330.59335,86947344252.78915,35073497965.30375,0.0
1144,148663873030.33878,146401975224.37726,179680992608.8004,308088478964.09485,325417293639.971,351419558335.7217,382839374416.32056,404394258238.73737,401621461593.7267,420359889359.44666,324696079764.5739,247216218249.43365,139898115912.83157,1332145014355.793,1390388648825.0066,23995608655268.46,25009797510373.71,14232435050819.07,6679787010916.46,2472241708817.861,0.0
5269,887067.6253038365,15215794.11426409,187974698.78371456,736779636.0390079,1287744671.6353073,1697946627.0405607,2053696740.8916683,2359488582.0547304,2529869804.816012,2895614518.692482,2220701372.542997,1141739945.9673183,634844889.0259418,112654117.7763409,38071788.499258064,8452243.10952598,13057498.854707131,9823392.938320452,5273560.131537493,2140189.767044968,0.0
3173,1442007.4091106616,28603527.396081172,369972477.7914997,1466474246.3730366,2537273850.901703,3336638270.7949524,4042886911.5059166,4668701557.52569,5028800522.617034,5771778965.4738245,4464438419.085295,2322855430.3504205,1303636881.0490248,332015104.1634,163162111.5880351,5212395402.720481,10191377719.00834,7946331903.32674,4287041190.0054398,1733839794.911096,0.0
3158,1161053099.5131643,1534246398.8982637,4237368154.121488,12313856400.493763,18439772008.510418,23596907201.323105,28651027259.743237,33045274310.201256,35513814599.29818,41042737792.99123,32428976128.83365,17719619537.06998,9966974701.410975,9714511134.979912,7376365909.930714,218030760346.439,409173396696.77167,315713617358.27826,169553805937.00183,68410130380.604324,0.0
1047,9901939947.637825,12202187830.697191,35028333689.50927,114189741563.27608,181835934190.26877,238298537883.52814,296787076516.5008,351204302302.2584,390188243664.6937,466448276628.35425,378422159351.01825,217564049151.21408,126792404449.2728,201896493295.04547,169911525777.28308,7876780995632.43,11544106943336.736,7630316057751.129,3797423750388.4707,1454592157572.279,0.0
3146,655777164.8584074,798624008.6944284,1496285378.2894862,3705220987.444237,4764122718.083136,5606243127.81629,6360788551.570312,7013463986.988955,7241229823.177175,7912408618.390737,6069147724.815762,3223833400.7373214,1748144208.9662755,1058475372.8097113,747243278.5013775,15759704050.289572,28788954374.38397,22086916599.368713,11833312110.566164,4769238604.01279,0.0
3334,1792064.5131627463,35037854.33168268,423610338.1909437,1607941166.5629125,2714246221.370696,3522519473.178623,4226101467.433302,4847119779.065407,5213526249.670097,5913468079.77373,4577693750.986351,2408031907.6769342,1340389592.9548807,250644312.12603614,89524571.8414712,366516208.25379276,698628279.5465461,542043598.3488327,291933984.9027969,117994102.75861488,0.0
1783,41684991396.42074,35192817129.468704,42594538332.31259,91612707823.04994,123850100112.36868,153525212568.257,187695625125.19104,224313086751.9451,240830441594.93887,279443133664.94025,226579941637.32477,167449589183.12708,96032091104.41171,772953621142.96,798941818451.1309,10985213626381.09,11285011716557.092,6418290808083.294,3018699696964.094,1120006025462.7175,0.0
1343,18734254102.389572,16236709957.327677,20734454434.83412,46793390818.6578,63902144124.09035,78902422234.9153,94322972621.94696,109105104478.17586,116631963928.99966,134274478583.23175,106297852828.19771,66614800860.6535,37800460641.36302,170652523696.25522,174807674271.622,1858085399172.1206,2111146357851.9805,1304565646936.0103,639076582686.8022,243716378684.66443,0.0
2174,264121977.57020798,419296485.50196576,2057524165.7912133,7424238251.100506,12421062649.40776,16156678445.02489,19616281650.42441,22762068520.25336,24614138338.455032,28428092910.217567,22260111122.442444,12705464764.181713,7161200879.952592,18210725910.348938,15869967669.664354,479455846756.7846,655269890351.8184,412794201023.0442,199753891251.23935,74970018547.39246,0.0
4405,488209052.68249863,499147475.0848645,749603968.3214289,1661772852.7272923,2096587886.0305378,2478071370.9240685,2808234823.501431,3058730076.5397167,3156998053.175314,3436301697.440308,2597062089.8960857,1448703191.667465,787506512.2034351,1915785263.5956557,1621156952.6861846,37433616577.49624,67405109681.46211,51524687417.20233,27560339996.38044,11098385300.258709,0.0
1355,1345905.8377050173,25552051.66198884,288149086.2811247,1093081824.8822098,1833267599.2352054,2377194764.158139,2855150449.473173,3291057682.9568443,3553283618.7805276,4042290374.8546505,3145107190.906632,1660675527.7974386,931386927.9931351,169240556.99551937,57468191.483701594,4819711.950260612,4503377.7046565795,3038925.568455857,1618395.5886827437,669931.4730508694,0.0
224,62073578.03995209,1093695751.4005258,17465344768.716755,78623595638.38562,146357453539.5379,200944038605.2715,253745903214.33102,303608750613.1247,330882340126.7665,393681720563.03754,309671716763.374,160306550502.4042,92035405617.21678,16726954951.843554,5707159133.159217,956412344.1207554,1348652704.9241822,995190490.943521,532363309.8940241,216228209.53731692,0.0
3418,4175350.7681117794,38349258.14633325,291350310.520755,1023652073.465592,1605918184.9254622,2017041076.54108,2338586751.6168027,2595731388.5712743,2731604478.3815284,3004610335.1096416,2275592527.1279125,1181376596.9352138,635194401.1335967,126459499.43103701,50123162.825386465,542108748.1166005,1036215846.3441159,803914166.1791044,432833185.8545348,174887663.97380912,0.0
1279,21658038000.78615,26665830010.581142,56768368573.437294,151421021933.83267,205262086111.89325,250341962509.19583,294016664262.33307,332746788542.2053,349744499485.3916,393486673682.1137,308569815320.82574,172545684478.89313,96043184568.87549,154581209498.46375,126775778633.29404,3835630344594.562,6531814408052.59,4780265411279.053,2503304061013.937,993106680118.3126,0.0
2887,68440441.36489816,154286028.12263876,772132272.1433079,2610580002.555196,4009897900.268157,5014469992.414662,5829506758.784982,6514891242.75302,6879631220.767943,7610233980.95184,5789860502.443288,3013398366.9376087,1648566896.5461097,397308350.74175185,187806678.8645195,3628584554.7964444,6945327332.907227,5389073627.933139,2901480182.330464,1172302575.9793916,0.0
4169,619041159.1752325,823251816.6026043,2203729716.046284,6866504802.092996,10546317639.260998,13521384838.76869,16337490695.05267,18871254742.95607,20159789858.93516,23220790183.801205,18159838414.249462,9709052044.982616,5469047388.774193,4310924967.678012,3228408401.942863,100909479774.9679,180729727383.63016,135395409631.76733,71634993730.92773,28603138511.736675,0.0
3813,1221060.9234076894,28755886.816077717,358188457.21107745,1396054361.0540855,2379676561.0622344,3123362442.3851857,3783584735.053498,4349970187.039701,4713263643.82902,5397744065.890033,4214101798.8203278,2253343216.87704,1252973695.254266,492474979.4542898,310326958.0005673,18153389197.66469,35714421467.49243,27885238473.352673,15052369236.374268,6089291734.282254,0.0
1229,622466659.342528,907761872.0047342,2815548283.2354007,8829285574.366245,12801427776.513039,15912778254.136358,18835431694.853912,21593948092.014336,22979457428.852856,26072817043.65924,20394778444.440445,10994092807.208803,6220845217.432298,5054702851.853504,3711018583.9436574,121834611246.37273,232079717914.0703,179862881010.66034,96783958936.28662,39092486047.68887,0.0
1857,1149717872.3680742,1524459212.8995476,4486890793.068282,14167341245.693241,21609645552.983074,27762989054.474613,33468715388.46626,38453113711.083466,41503379908.32265,47780598621.71064,37790116389.19722,21368453333.80178,12032700957.367205,21224192928.492317,17365290369.687378,620368735685.1311,1040848195281.7084,742326835484.354,381988818843.18964,149462767825.565,0.0
5094,1617088.347475871,28741128.750642996,263894182.13488197,957132624.7920661,1562780452.7776055,1993826777.0730152,2343048404.574647,2636226816.1292915,2795922347.393721,3115936449.257389,2372411213.7220287,1230394645.5023227,669284846.1813445,119098408.6183797,40482662.61001451,40958886.21467432,75184915.68170895,58015904.0679525,31217747.590204544,12622056.56293605,0.0
3502,2723934.40629233,47217055.029128864,480054347.7972645,1791975460.7173057,2891977932.369246,3673891233.8657,4344411036.172994,4942082460.3841095,5294466092.830805,5955271109.811486,4603191818.126191,2434181462.239638,1357119524.5731921,397956222.1842451,211935231.3766524,6929536171.187049,13495295133.861917,10512735571.28203,5669403917.320576,2292484017.504372,0.0
