,mass,dustmass,logmet,sfr100
14043,315783293.88495064,1982212.1901606836,-0.47675714284629866,3.157832938849505e-05
10201,688141705.049226,4817675.48269865,-0.43538720221839317,0.04336387619918173
6332,1320447234.8424673,19286104.85550662,-0.5453198196139883,0.547317216370171
11876,52822073.37544553,847659.6261587793,-0.9638400652014555,5.282207337544555e-06
2215,148117877816.2023,609229196.7725688,0.030991802655386248,2.7290671236723427
8313,583941014.4528733,9466107.454693316,-0.698584548730755,0.06367390001023544
11066,120713884.5465521,1515254.043627509,-0.7873181549026314,0.03431503132379318
5500,109106881.15432744,806190.5559552717,-0.7730503094121921,0.08334395793629969
10773,839919288.0640135,8601803.316364313,-0.3762579835387506,0.040121671509314526
12082,255664520.42801034,2759170.224678079,-0.7097353754480005,0.08675725517562234
9577,454203600.9801881,4901534.391106965,-0.4183953504147793,0.03898028606636396
10385,3054623294.7293997,15820130.900402047,-0.12039972591504951,0.06543936815191473
4249,14956456361.007034,160623546.12913546,-0.05104623745108723,1.2780959194726542
8426,2469753583.7302437,18370085.029027432,-0.3131872680357114,0.14061244222186417
3059,1178993431.8790054,8977330.421907501,-0.4117825767730374,0.0668677669531444
5185,20222900334.69546,158109047.39810842,-0.02633230241454093,1.9814909941989338
8055,1161895303.5272775,13063663.500148356,-0.4122050870635738,0.07783776493062419
13186,116096365.28417745,958449.5337899496,-0.7440747818601108,1.1609636528417747e-05
7394,2163992433.3203764,17026229.021556348,-0.19855881129993924,0.14356741023212718
4705,25005585367.0092,188015673.4695477,-0.01503846522238075,1.407146818908663
14533,54480233.34273511,523868.5901823693,-0.8362136198377177,5.448023334273516e-06
13458,66979123.59782436,626263.8807154986,-0.7528764015329691,6.697912359782441e-06
10198,360630573.6539694,5014096.434154056,-0.5958211804470612,0.07164267303282845
8110,91988124.94182438,1162818.4086423235,-0.7724666068650324,0.008140132502221181
7942,1073916599.3788564,9561926.265682172,-0.3107487039380672,0.10535749915981293
12327,125813247.06656699,1676595.491488075,-0.7906952952553619,0.01562509743946248
13146,337124059.5443844,3627295.5888739796,-0.6522286601606803,0.05342260155582924
8039,2573955714.3867264,16368423.337423772,-0.26590517333176944,0.30574654424263736
7654,373411229.1001675,5202447.474943685,-0.5870219591432999,0.024858823571407482
12990,122420631.24066277,1560481.0445737913,-0.6974147913130592,1.2242063124066281e-05
7444,1254319226.1608777,14243461.778714363,-0.37742442153549977,0.3496980502507337
3670,5373289272.765366,40763179.5483569,-0.24041832980629005,0.7368314652237937
11591,371424324.6870865,3849472.911434148,-0.5389193494574062,0.025868843571035836
14477,84702727.97025873,896515.3823715765,-0.9166726408046103,8.47027279702587e-06
8454,778504297.0385206,10179074.975621639,-0.49016416598978785,0.10557896641708704
5321,6069707362.428542,48713638.09846539,-0.16165730680541857,0.3680963423724294
5563,8932766469.870811,77434293.72604094,-0.08695014177608816,1.0155587663379315
2263,2821923585.8478947,21894602.353778165,-0.17071959607060663,0.2859793159698131
4018,51381851304.03272,53783701.620178916,0.03283581680255833,0.0051381851304032715
6398,6782659458.929951,57046196.64679835,-0.0906314746899509,1.0541506550013668
11658,81267684.41791067,1266406.997280732,-0.9232506522219854,8.126768441791066e-06
12500,240235958.26716074,2976434.5779008865,-0.6391425075006163,0.05023878958500763
9511,782682648.5110074,6888081.488682228,-0.3433481606698308,0.053133141854349204
11138,523215856.294783,6971962.039459821,-0.4909542762783218,0.030353096465272917
10263,89130860.22664425,1257277.2065856685,-0.8084613379192287,8.913086022664424e-06
7518,3523341579.602911,29908936.293620642,-0.185865021141622,0.3358587027020526
7764,3988069813.6645546,28488963.81914039,-0.19190668469486674,0.09800515012644423
9037,403086574.64202875,5268033.916021973,-0.5500636254299829,0.20936342665940996
10617,93331787.2265641,1553835.589251137,-0.9827833772830027,0.058201199043861104
10153,541171310.0931004,7033252.647641112,-0.49898445237833056,0.04406559901530767
14386,85661363.63477376,839304.2280750317,-0.6651055575840459,8.56613636347738e-06
11805,178405676.33267426,1915444.0776403896,-0.5717987460220741,0.08795828073047995
14546,81444731.75316525,770163.4539309572,-1.0877720534258146,0.023652418423652625
13828,78196562.48266348,1012809.6224797772,-0.8952883213436451,7.819656248266357e-06
7896,64537438.509885035,456226.40132373746,-0.8128142608720297,6.4537438509885046e-06
6820,6181483341.537498,50468211.28714089,-0.10628769291567886,0.47495952239640665
4746,321810162.96859586,4701212.71507483,-0.25524967453155273,0.4938557657222493
12885,133160157.51223578,1454858.0948647216,-0.6058545871676942,0.013569549399250555
3474,8749599724.540676,61707396.13996804,-0.0756008120166352,1.796956073673518
5784,9314692142.829576,86456008.67148206,-0.19184691168359952,1.5194226450215655
10778,490375812.1779331,5465932.325039865,-0.45242789988067644,4.903758121779332e-05
5763,306906928.3846123,4170902.5323434877,-0.6802792503747935,0.031714956362447866
2119,55285935.472634606,697246.4284691049,-1.0927072292963018,0.06427433645978334
13024,64849862.31895371,905588.1881184385,-0.8449599340128748,0.02803171494249772
4882,16460545286.73091,129251494.69164371,-0.061812066340779084,1.5311070043171964
13754,138450710.13095412,1459586.2196021187,-0.5914762150434336,0.017683271777430298
9965,269124633.7754557,3323722.340480576,-0.6269170314477097,0.14569871385554325
3475,248233551.88805068,2423553.936624555,-0.5639767813709391,0.05952623450770729
11923,102901780.00244154,1466040.33952346,-0.6665763896703144,0.019840120445907203
6302,3521083668.297962,31568919.691896737,-0.24039965567286256,0.5652938936406753
7566,930437271.8283125,13067965.491481973,-0.47132948492140103,0.23567325689342652
12397,249590444.6220234,3459414.0452657556,-0.5758833545412854,2.49590444622023e-05
8405,1165703673.1995435,14139164.724976843,-0.41224971654181475,0.22851454796821394
11679,193966560.6279564,2646382.358804757,-0.7634806928509743,0.09454052647524668
4350,1810200083.509017,11026911.47576489,-0.28714295616354213,0.16366176064271457
5281,533301472.20211077,6859764.953255043,-0.47602727237792464,0.1904510061139558
9724,382980199.4396628,4826184.694156332,-0.5232910891521152,0.04895350934474785
7812,465192690.98677665,3967445.800390504,-0.530572261450958,0.01422476943096278
6436,10421410126.543821,75769488.56361021,-0.06305293484261708,1.2929395632301448
8623,627120779.0932828,8427313.397377266,-0.4564179705949999,0.20861286989909333
7068,3303950438.6481743,35604054.1674102,-0.27355487908062376,0.35319054849209386
9516,183122897.66952312,2748256.1156362137,-0.8820179915461109,0.07685406021881387
13504,494901623.39999235,2624564.6025365735,-0.4683488123866812,4.949016233999917e-05
9294,531340140.24516606,6173121.300501367,-0.4772050591342938,0.1944574052469244
3882,46221943791.63135,18869045.850235358,0.06354610199244388,0.004622194379163135
7748,340699580.0716132,4122874.878442652,-0.45200072981775774,0.05658155760025876
7032,207768040.63409644,2456813.0059568337,-0.5020646521826376,0.04868047518091122
5252,121928980.42394707,1008185.8899046264,-0.6794441080171859,0.034713182274106344
14630,93276421.74330682,1076193.0342766035,-0.6932983922242323,9.327642174330673e-06
14828,86432093.8808453,992702.1672089627,-0.5851312026813855,8.643209388084533e-06
13127,111844095.28097759,1141419.927827102,-0.7845166155537626,0.03997408398724191
13360,54241038.411222585,808213.1299816584,-0.93460792887986,5.4241038411222634e-06
10043,159619050.52493033,2479594.155631651,-0.6284573903491371,0.019887359426144186
14468,64384068.86356443,590609.793155218,-0.9907818391155233,6.438406886356438e-06
3480,403101195.56822217,4355769.533839036,-0.6627140215840762,4.031011955682229e-05
14649,53465656.557586886,332282.3923680747,-0.9218513899084101,5.346565655758687e-06
12822,53262686.36772047,1904215.7962325288,-0.7516699301424858,5.326268636772042e-06
5664,217599481.5313228,1599910.0985678425,-0.6444068504638993,0.017363114139738057
8640,1233166546.1808245,10465055.04154408,-0.3451248575953298,0.10060804978791354
9597,799003330.265474,9538643.883646365,-0.3556201016712429,0.05310490925339068
12197,168482553.5629089,2523124.004945197,-0.6035090712169517,0.03915679667266834
6027,7838290741.912525,72362114.06362882,-0.2756768062205186,2.010411794803907
7914,1562783075.5614305,17269205.228939712,-0.3927139768739145,0.17015491604839283
5016,11760440844.073967,120037822.4109048,-0.15788059035574992,1.5534826927450138
7218,1511848105.170284,19323239.754888926,-0.4327497161365256,0.45835730355838367
11708,266428909.22891355,3448073.5363434367,-0.5829018353577878,0.03336810310901354
704,64347091.49961239,1653001.5451753405,-0.5574891266472748,0.19236054893169652
8158,985673193.8999747,13256450.054109253,-0.4124204227515441,0.28781229816299037
5015,984134441.6182877,6355879.497051824,-0.2435930831774922,0.12680605056936717
8756,445718160.81901836,6258181.35371723,-0.6156218436009471,0.029467797184720115
8609,927804914.1970546,9245810.378327224,-0.35551312243156785,0.15641080559382922
9295,308389402.78826857,3294493.264210805,-0.44731018539794476,0.07995287415743497
5261,21568364094.379456,126258813.19376211,0.04440484217501442,1.6296566901464218
7130,1220211961.7282977,16920361.755541872,-0.4509548328829358,0.09051314188580231
7586,117449384.86501186,1542165.083466882,-0.7347773107550554,0.04064731149841726
11403,77881469.47984381,1200057.3020910416,-0.8723060177273567,0.05095572757618762
11667,140699497.48816842,1483243.9592546558,-0.5942035517141803,0.015999898457877904
5908,1595907837.8673768,26183946.158275194,-0.3002441720819402,0.5353558329779075
5832,101465205.43604767,719140.2801789516,-0.6781935713398005,1.0146520543604786e-05
5885,1908865320.650683,21293579.905891478,-0.33068824616959613,0.3075972985789228
3521,174260859.75849816,1078346.329504958,-0.6557639163274687,0.0175609639300861
6079,3051429435.8799667,31000389.234156657,-0.22650094911848112,0.2921837630118045
4902,9315143410.644924,86673994.06573316,-0.06837413479951793,1.362596340394509
9194,298611946.21516204,3247413.795890119,-0.50380113063116,0.05873698606593339
6179,6659391782.90282,52142291.7318963,-0.14409741606008902,0.7678796281656177
7290,2186473152.267997,19888884.610861007,-0.2555287608749062,0.4026997760845957
9007,954920298.2887065,11419044.681757983,-0.30604203758795345,0.21599733398511417
4851,2097368813.2237163,15883206.230223162,-0.3543139274259636,0.34912705889758533
9646,471847176.5051428,6374066.144067362,-0.5940128534705976,0.01973022851626895
3611,21904987780.42996,117718371.21300636,0.01991497867285133,2.5211164515084152
11578,114135858.93467595,1473861.8239398447,-0.787825870762411,0.07149456570891097
9329,631447122.9152932,5549866.630065251,-0.3930589903940874,0.08660652009208517
6134,4457903539.910217,52032039.93120253,-0.2684036410909668,1.386288387475413
2917,195269604.24022508,7343109.069543142,-0.18582093149586706,0.2387903409894322
12639,116090050.48550496,1572150.9130377048,-0.6853603513775343,0.033961996003535146
11291,81662856.72408673,1239574.1952487153,-0.9143227235465862,0.035237278641354494
9656,522458203.5191634,6310363.319156902,-0.3997733523456014,0.130313899933973
10470,589662177.5421021,6612082.8167009745,-0.41020450328979513,0.04826607007951144
12423,177359444.83550182,1655303.358936621,-0.6283465009526316,1.7735944483550175e-05
13106,552212539.1726451,3543344.7525264225,-0.45094646565632973,0.06352690566284819
6321,391640602.61697733,14244885.220860519,-0.557076790100201,0.08018265172776946
10048,261007631.4485676,3733177.098496543,-0.5895272488827962,0.022903735609569112
12544,135332408.43329072,1560264.7056377642,-0.6224707894587925,1.3533240843329054e-05
10273,398815811.8215655,4358277.143468647,-0.45383544000254017,0.09413557992659403
11088,189356469.20102388,2428548.716046623,-0.7118541637985817,0.011772240534307829
12996,194318824.84303784,1723052.9113184158,-0.6554155564411338,1.9431882484303817e-05
5699,1550106861.1753561,23686398.96312092,-0.37360017583452676,0.5754815022584292
95,287294485.8988812,3695334.7078156965,-0.6496155639648664,0.049928905971732995
4934,18432616890.01817,197409306.16934434,-0.07656434955643228,3.0958517357660944
10779,683280223.8088104,7863539.762118755,-0.42111792675905546,0.32925218726147587
12653,87780717.3289485,1123745.1945410655,-0.855286272809251,8.778071732894857e-06
13598,58282530.399166286,606574.1019877228,-0.9861625025734312,5.828253039916632e-06
9485,66487257.02114619,502760.99879001314,-0.8035132621664464,0.023990637859843154
10101,1030767732.7600092,10492224.428803105,-0.3753651137160881,0.04728751452272581
13035,78248749.59476988,953553.6097315704,-0.881482268089598,7.824874959476992e-06
9240,373080204.9563632,5167287.355049924,-0.5767335027496314,0.08260077054374065
11164,207114078.65931624,2349102.12837462,-0.6220118027562588,2.0711407865931606e-05
12582,154855493.91042688,1560944.1397648277,-0.6617265173481479,0.01093324100035813
5767,452111638.301913,3071061.4229417853,-0.5176097555930563,0.10066311878129916
13685,66199760.778200395,890842.1367916996,-0.7850270852228148,6.619976077820047e-06
7682,2215276562.7151318,19225113.152724043,-0.30784804254357806,0.4027749131203639
9784,154468836.53693265,951361.3255658137,-0.7008254880980795,1.5446883653693262e-05
14768,64343229.08748031,366707.1450013277,-0.7547782748463536,6.4343229087480335e-06
7684,850035160.2580605,10121003.315579597,-0.42759239596766263,0.1964273174535733
5283,15648478235.427933,131620254.6002709,-0.029513537196267127,1.1407161666196064
7995,1142816546.249058,11926013.06206949,-0.3190356259962687,0.27165519002062644
3120,1296398237.8625526,9265254.018283894,-0.27124451806554223,0.36491263568123566
7156,1162130969.2326708,14417783.788598869,-0.3652972864830527,0.043016774226874846
6919,3565955260.4956775,33709632.188458905,-0.2850542793875334,0.18299471984020657
5530,5053317519.288647,51194500.81519552,-0.21986019601341433,1.8793291715924465
9620,88446214.23142463,1424991.6950495066,-1.0977469941439817,8.844621423142457e-06
14696,92636924.25196435,638633.1836514109,-0.7764266338758208,9.263692425196439e-06
11315,426835506.19981277,4381048.779029936,-0.45350899359114927,0.08239986403479747
11423,240726174.9447258,3071099.6398560526,-0.5671639964012745,0.06494706592096862
13673,129288167.89343165,1643864.552839557,-0.6620299340561453,0.05158135836439719
11016,183512487.2840107,2609434.644837592,-0.8131479000791612,0.028544608177713895
14928,51127130.69808917,462628.0844403386,-0.8058976490706723,5.1127130698089165e-06
8340,194335662.20271742,978754.3821214917,-0.5905729462943186,1.943356622027174e-05
11343,155885257.8607639,2289129.807015166,-0.7488058961176329,0.024817915256578435
8366,304451280.2839632,3737627.676208291,-0.5808260195315085,0.07977326809558298
7714,1508562888.9609623,16648002.126338473,-0.29057583616570465,0.2823253614127854
8767,363361920.908759,3575846.231776434,-0.5414077305710704,3.6336192090875845e-05
6677,1291617308.905702,15018672.199401561,-0.3603122853637598,0.20867323829175483
12795,60992772.40915939,621375.2884921986,-1.0127052863677095,6.099277240915942e-06
10607,394518696.8284718,4018278.5640787724,-0.497296993506154,0.061810541988570486
6426,3139178252.1787663,32807029.162257757,-0.3307571134484162,0.47845527014899747
10406,103475943.7122931,1274030.5070677325,-0.6646579328749808,0.07657361263166583
6492,3908436963.3332324,53532098.06050573,-0.38637651968727976,0.7476686350074137
8385,1224206508.9670415,16042932.2307689,-0.4255153812036481,0.16692802259207126
8878,1909016971.3600729,18429796.781998288,-0.17230733354622435,0.15629984262613528
9416,807220384.5282614,7351898.653682409,-0.39045052290526083,0.061140594065160064
8082,529378408.1051821,8332680.17613006,-0.5959301037971774,0.18616611309630046
11186,276271166.3194046,2828696.4228513483,-0.5178468074049826,0.03452661828603661
6694,4971277877.061915,41605142.558587275,-0.12874028804199203,0.6584039046153362
12050,203404530.32586697,2479991.022249326,-0.6560418981874857,0.0315233941971327
4269,148530039.40789816,6982497.180719223,-0.2408858598276567,0.6154667873365705
13880,148109555.2761017,1874763.0103625667,-0.6835470525773136,1.481095552761018e-05
7775,329191522.45276225,5170841.105890598,-0.7688310132217063,0.30725457567054043
8998,548139577.7013295,7114181.077907296,-0.5290010454443443,0.23849367106272376
9075,2394188728.376649,17259070.1811781,-0.212388729431056,0.0886177860123366
6841,3411091508.4431753,36131801.74634218,-0.2257783643509062,0.8778477093171844
5072,100844667.64665654,1161042.9397436976,-0.6862665127672571,0.039209547391077175
6146,10009887685.163128,69956031.20541146,-0.14896879621970247,0.5469283681536864
7113,3189676747.523432,34099701.93356515,-0.21104310573946142,0.3805447740822045
10449,294151642.7117631,3254966.7650102666,-0.6532530821473069,0.037550494933335773
10726,398054931.454134,5334492.25428349,-0.5543034102982348,0.010934243898662285
9432,810323266.8536078,9890603.470641328,-0.3925117331057289,0.1056860166401665
11930,211670513.65819633,2396827.426337068,-0.523135941749622,0.054786404237192825
6074,8837723570.469553,63920565.982767716,-0.1421400998095921,1.3502986398223533
9765,1224794540.9807806,11287556.110763086,-0.24585167906946906,0.23655615066250327
11133,304085902.56235397,3895676.80585015,-0.6146329605168159,0.08708912109099742
6428,3155910456.091668,37778021.275574885,-0.2840625132106899,0.46907600485899814
10315,497585115.80669856,6087483.77212725,-0.42335341984029384,0.1737183725573911
7861,674978417.636435,10007000.22760424,-0.5822171339513063,0.198622769536507
7650,51691183.8987848,497426.4027690073,-0.8244254653925955,0.016979761504492628
14156,91757418.17103563,1124553.6641835836,-0.8645121474312102,9.175741817103565e-06
5928,973751544.3844942,2271835.091250598,-0.29365059677730165,0.13868590485846208
10438,188225533.35006878,2824660.5665572044,-0.8424006411218168,0.04756162917785618
13452,78492613.6148342,732266.1580444388,-0.8391556635852906,7.84926136148342e-06
11174,296131204.760959,3621046.013526865,-0.5907382737446611,0.08274678379293533
2910,12863503852.842514,82197097.22733259,-0.016664276442771173,2.0594564844099645
8243,532966320.53128827,6724142.460039606,-0.47873980627626733,0.14224248071863607
14270,72794467.97831336,785910.6874154523,-0.8351845380784697,0.01671027744073163
12635,741241085.0778031,9539130.993201021,-0.25888794999036047,0.11649897206940842
10985,438022062.86579514,5723504.322533358,-0.5345981897627045,0.08736951128848519
11639,877988909.7989731,8014841.094401343,-0.3533747009237881,0.01681515306796838
14366,64436099.318095095,617688.9974977064,-0.7867215813970294,6.443609931809513e-06
7613,6540722725.8473015,46203254.37632546,-0.07218880574316254,0.48115954107976067
12156,226113003.43564975,2693930.6517837523,-0.6283440686868567,0.010596828250121655
10346,1105176611.002975,11301201.769976756,-0.3359007278300249,0.03384390844984333
14272,54019806.55054665,323542.73038246547,-0.9620932635343372,5.401980655054661e-06
12444,215935179.66870835,2603123.5771925957,-0.49485346980338896,2.1593517966870812e-05
10476,327282508.37967473,3933337.946494518,-0.4927076135329612,0.035632427289895685
10900,103481072.27423854,1372955.7672397075,-0.9235608830427977,1.0348107227423868e-05
9413,189589479.0046615,2902540.1301683174,-0.9093342351957677,1.8958947900466158e-05
12188,415662315.0243641,5078493.200086813,-0.36683368894563667,0.14586443872164165
8754,835820227.424469,8843848.530791197,-0.389237836585737,0.05636264595046665
8151,835433943.7574338,12241885.3577988,-0.5174672643543649,0.14374640995261195
11997,171089238.57814747,2257229.5060123345,-0.5971351593943637,0.021617615712200115
3738,168816476.78484988,611753.60666352,-0.6869865796972706,1.6881647678484974e-05
14094,62010864.13488845,680188.2068278,-0.8651322015019336,6.201086413488841e-06
7127,2009590223.9297726,26188467.89950835,-0.34585822707482516,0.4574723749174498
5597,10722673000.354782,89932514.46097413,-0.089960072527517,0.7417969340819855
11629,1015714662.1327841,10321077.455322152,-0.3486444862288533,0.14758332406828803
6031,5834574392.516153,55373472.45736796,-0.15600763981893853,0.32100533921748686
13721,95077602.18260285,1250954.66710934,-0.6777524412513647,9.507760218260293e-06
1552,1615815686.8100853,12131655.980607385,-0.3160303455826014,0.07036081788941814
14896,132657106.56745222,1170121.5619061177,-0.8266855385766914,0.01699229579692078
8051,2140680114.549052,26198869.38262274,-0.29770368175184486,0.39037059674092284
12689,849981180.3109007,8445039.04952236,-0.17411159163453233,0.46269890372116884
13649,123656794.7693325,1336492.6298862444,-0.6773428555811073,1.236567947693325e-05
13740,65928541.563492134,1034128.1180364247,-0.7667543989957584,0.014443025713012527
12766,119770362.76671094,1681817.6868222374,-0.9394049062744864,1.1977036276671102e-05
5584,105970925.86106923,1255819.2221435965,-0.8005327096999442,0.06534187074295845
4957,12536450779.659607,83115670.20551082,-0.06234851292866527,1.6848563203045466
7473,909531793.904532,12839971.97844081,-0.4106231310445375,0.38507243584187584
7556,313157109.08311546,3310642.5583344493,-0.4841689804682298,0.0779018386045958
9356,2155331151.515327,9960606.335848628,-0.2164898790627201,0.15661847163235162
4020,48374513233.17522,259628525.34385574,-0.0169797834960983,1.4390457856306886
6761,4743062861.5551605,39154424.284541175,-0.1594973074984355,0.2662166406667375
13379,142439535.82365137,1347826.0707130474,-0.6548744833086471,0.019858193319656877
13251,164768711.61963278,1901740.6264908088,-0.631846944882245,1.647687116196326e-05
4454,28878331346.257935,181857974.42546734,-0.027170088706446122,2.298117591991574
10614,292275733.7893274,4580159.555581721,-0.6889422334364147,0.08489796487365531
12127,623423575.2908734,6265501.701235976,-0.41893690936058464,0.029520728924694248
10849,432179777.16848433,4610760.399429733,-0.45890374389361177,0.07813591380714205
10891,175664020.77309918,2403839.4826318733,-0.7647880816224092,0.02632188867691913
14329,79331259.8339972,1063667.5837701028,-0.8664638172805733,7.933125983399713e-06
2396,847266980.5086404,3908033.3606340014,-0.2990721966594685,0.08025459293998327
9409,413904353.3060625,5343613.351001395,-0.5233792946491056,0.09512925967472473
8107,71611247.37950534,386448.1664479937,-0.8056098018108538,0.012837639573686858
12219,180705625.4655411,2489283.821257101,-0.73748534304731,0.03179557900258868
11657,206277248.47578013,2726626.970583233,-0.616029113967702,0.05108498265824347
5797,12559551211.09798,117323282.27683747,-0.05982919764338926,1.4966970499744052
9736,322109956.75067925,3933387.5251943106,-0.5675487837586908,0.031775702622510525
5839,10629120253.028425,99993429.17892256,-0.1528637060620665,1.2530708822603223
7867,902163549.269519,10636829.66303614,-0.4214473808085938,0.2151958440827206
12554,186371407.7252998,2151593.6051724786,-0.6898952097018867,0.020493598842136328
7164,58118730.00058927,548574.5785367292,-0.851336232123971,5.8118730000589235e-06
8594,212957750.48347986,3575577.3309183675,-0.6375939719944613,0.0674780395068189
13565,127995578.93215822,1541654.2633001634,-0.6987480646981044,0.016698430179610296
8253,1858714306.6047335,15350231.936780192,-0.2714231844306905,0.35317303937787387
13590,120946362.48241417,1468337.9234051593,-0.7205340734674368,1.2094636248241421e-05
8344,569334146.8000698,6168446.684523232,-0.4672691885474144,0.06031940901798803
11305,72989116.7884301,1165133.4673156198,-0.7532700808333458,7.298911678843009e-06
7911,2537671222.1341543,27390051.396816436,-0.3031095888048977,0.4701211522812281
7252,3499841087.8412514,31431018.58057492,-0.24330554820221065,0.3492807869666484
12626,150827556.80380908,1897028.8678508499,-0.7401123579029382,1.508275568038092e-05
10608,579623072.447323,7194013.967132568,-0.3726156718677053,0.04195796755050596
13219,96394195.95015466,1112552.4095933062,-0.965479160385211,9.639419595015466e-06
7093,4120786581.4464397,33365518.03050636,-0.2682209445647865,0.5333700229397113
12509,131329549.34744042,1555494.1989920372,-0.7070214151071212,0.023326358750976446
5579,81976224.07684687,993061.0945700523,-0.8408180681983584,0.03544578367372892
14564,92342006.45706505,1088444.6304022786,-0.61689912008184,0.024293931260785613
12134,299649843.52393484,3559249.605269699,-0.513467598145923,0.018395256986698943
9346,690472663.6281683,9013066.687743673,-0.6175463082209849,0.01427806449162199
7576,244889708.31299752,2533120.9586655544,-0.6072302296393715,0.06117944893251687
9988,571590844.4787257,8119242.925109688,-0.4898395020840558,0.1654426958312555
6749,4258947405.648532,47229104.59559825,-0.3358173144443885,0.34939987495971486
6614,3051061341.999557,32379471.46246229,-0.2805943306753615,0.6278287238088518
13908,92119373.10989738,932700.3545591059,-0.7574645294674306,9.211937310989741e-06
13884,54420496.61902852,611552.6473736166,-1.0863374435682531,5.44204966190285e-06
6765,3279528465.382914,36416523.15707288,-0.2578043346328417,0.6413434939981696
12660,336946237.0307109,4791172.998617438,-0.7009049296054896,0.09761309497184043
9204,189429272.22453588,2572596.9115585866,-0.6235381981317614,0.01296477526875727
7315,2261853060.786459,17181209.151664387,-0.2888807250608473,0.3496806413776957
7390,1079332219.8443732,12579107.771573495,-0.4078988545545227,0.2597488138573392
11607,152069813.46363539,1757831.0830483134,-0.7087471837113842,0.015646345518804217
6616,430821771.23662686,5035813.0628447775,-0.49849237044316985,0.10877317006301727
9606,86891586.3397551,1313456.3972413607,-0.9556647330980078,0.013496864407781039
7089,2622191209.9015985,28537880.975096725,-0.23121859166195127,1.1618443262728755
4248,1652323755.470172,16382583.862257455,-0.3747021004464849,0.07731987881720419
9750,740023615.3843281,8086653.209468804,-0.3755870618501211,0.16310519079029015
5543,11853725024.46228,107818035.46530315,-0.11812451102425686,2.461572716744329
13326,169870633.8288402,2162431.9408837627,-0.6235716798526302,1.6987063382884023e-05
3357,302541285.6107127,2538981.268918054,-0.4687808926916235,0.02685263265812195
6444,232410360.4325946,3533632.10965018,-0.7530988497159654,2.3241036043259485e-05
12307,148318389.38405195,1089991.3459464852,-0.710841494270494,1.4831838938405183e-05
7514,3879699079.589486,33500637.559498906,-0.1800533829816586,0.34599659175413877
10895,1332582901.1893675,13656775.359868314,-0.3990113074813242,0.00013325829011893685
14924,202565705.13468784,538084.0978986833,-0.5943364615550393,2.0256570513468757e-05
10540,1128028522.0608234,11169638.157032985,-0.3441740670118899,0.10784719970825203
11001,309771385.9757234,4355898.395858732,-0.6179768219995594,0.054051141493061186
11284,54412133.94010991,549021.2574685346,-1.0335437745851666,5.441213394010996e-06
7521,2505950829.9310265,23524254.1306458,-0.24166614544507628,0.6865139876835876
7497,2206445613.8410387,25880563.246040367,-0.3407745311777899,0.6743069230519069
10838,160033238.38629,1963025.2242477317,-0.722420630524549,0.016642422097531202
9368,1088763228.8332024,10440806.950977486,-0.3823136041304312,0.1473558202592024
6888,2033268251.0443044,17195399.350678913,-0.20955866008793775,0.30776590638698825
5255,20803089321.47791,166078191.1770122,-0.09318853820838645,1.7602918204499898
12224,177137318.38327026,2363854.8373625586,-0.584623527988489,0.12577597763195536
6369,8661510416.585827,76856133.6137329,-0.176244757142381,0.6933346324823743
9661,135644832.00068676,1495468.5238277502,-0.6601361516171858,0.0334460147203955
14066,54727393.1062958,684110.0392395704,-0.7826425106860404,5.4727393106295824e-06
4282,41423774279.80731,9414373.33702586,0.09962441482556811,0.004142377427980724
4128,104161390.07359134,624330.7955168844,-0.8475716350041116,1.0416139007359151e-05
6696,6456065109.592974,43183450.30822823,-0.09379515973525812,0.6851511498502894
12328,180371931.75205055,1929974.352940923,-0.6501004738579177,1.8037193175205033e-05
10255,485099235.3268695,6892764.488543833,-0.509578139774304,0.15761713859096524
10563,606583084.312602,8156857.095507292,-0.5985247982564699,0.03399988156348767
2984,2339257908.6682796,20887980.78946939,-0.3377241331158262,0.44210229318535416
9352,1371290127.0447974,15512059.005597983,-0.3811262373414963,0.2137520735814665
10478,867569552.1390042,10884311.74362972,-0.3501308119944375,0.2587448014273094
5502,7664512739.631179,78678860.49952814,-0.18353526855166905,0.19407025335877814
9974,1691566232.947756,14516803.179937582,-0.37329599714360673,0.05499500666833462
12460,92851664.94664566,1128798.1251201327,-0.8969195545515868,9.285166494664559e-06
14866,52479253.02896891,475154.85979704186,-0.92127537547828,5.247925302896893e-06
9386,421789168.6306683,5711657.527067572,-0.5468250881428751,0.06426894230719374
6172,5800415164.162863,45522441.23268743,-0.10880652857903528,0.8609990585803576
11765,782984435.5553203,8460089.360889364,-0.29534598874098056,0.1387886996237727
13283,71223224.34077512,866504.1391176733,-0.7700605512980809,0.007657004182319871
8137,206382608.80492157,2336643.024701002,-0.5277784440896183,2.0638260880492157e-05
4476,55710749.08921867,3072030.418434326,-0.16177090827664817,0.3778680882824046
1737,68430821.47412504,113755.50842232628,-0.8171533011617342,6.843082147412512e-06
11376,87631613.20472343,1064912.4730653735,-0.7720244265571877,0.016377745798960276
14105,61489471.337683916,713835.1113938623,-0.7576814279919978,0.01009600985323465
5749,10721982316.370045,77963778.11666572,-0.07054045763196691,0.9686274100975906
6075,2522724167.091155,33269062.60703326,-0.4414988083529712,0.5192165802625945
2794,1917874226.4218638,11126435.826487852,-0.2109956279702978,0.051044610924060624
7639,1247712458.717307,11845174.095751125,-0.2851471511855046,0.051541532102439766
11526,82497008.31549142,767813.3934136784,-0.8446014909131946,0.0750079762519486
